# lambda_val.val 0.12500
    1        -6.8845569377
    2        -6.9963681959
    3        -7.7070720950
    4        -7.8361091726
    5        -6.1970485285
    6        -6.7577617112
    7        -7.5105495217
    8        -7.9409549382
    9        -9.3536992659
   10        -7.3515283722
   11        -7.4757210506
   12        -6.3285504301
   13        -7.6083814032
   14        -7.8840906193
   15        -8.6716772575
   16        -4.7611414772
   17        -6.5901847993
   18        -8.4888539575
   19        -7.7169546488
   20       -10.1240596572
   21        -7.3161997057
   22        -8.9392396916
   23        -7.1798353292
   24        -9.2628079274
   25        -9.5219695218
   26        -6.9044678415
   27        -7.1817594716
   28        -8.1191974813
   29        -9.3161629279
   30        -7.6039379527
   31        -7.6718917627
   32        -9.3567452578
   33        -9.2697031959
   34        -5.8414626554
   35        -6.2467990324
   36        -9.3895152008
   37        -7.1091150462
   38        -8.6064116282
   39        -8.6763521822
   40        -6.8281064476
   41        -8.3066579748
   42        -8.9978976930
   43        -9.3472136176
   44        -9.5289382827
   45        -8.2011776858
   46        -6.6176024396
   47        -7.7045989855
   48        -7.3067108492
   49        -9.6437839858
   50        -6.8720814811
   51        -6.7396405443
   52        -8.5095882889
   53        -7.9083367678
   54        -9.1148440453
   55        -6.9332378776
   56        -7.8478155295
   57        -8.6868363990
   58        -7.1757029262
   59        -5.7103819039
   60        -8.0120069888
   61        -7.3080310986
   62        -7.3659881737
   63        -6.5065844709
   64        -5.6457656624
   65        -6.3045040493
   66        -9.1049946936
   67        -6.5726088174
   68        -8.6086221249
   69        -8.2068380243
   70        -7.9285774201
   71        -6.8694054542
   72        -7.1275459215
   73        -7.7144763823
   74        -6.7329054768
   75        -8.4907946755
   76        -6.5048142024
   77        -8.7396852466
   78        -6.6033392721
   79        -6.1867348880
   80        -6.6601844235
   81        -5.5754323513
   82        -5.4049768351
   83        -8.4429139340
   84        -7.9781262781
   85        -7.7128809317
   86        -6.4908958674
   87       -10.8482689263
   88        -7.4465356972
   89        -8.0004949169
   90        -7.1255381764
   91        -8.8349191316
   92        -5.2104166039
   93        -8.3053099534
   94        -6.7767175875
   95        -7.7568735295
   96        -7.2665941504
   97        -6.9989652444
   98        -7.5089985480
   99        -5.9312602538
  100        -6.4562175124
