
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.6300000000000003  -2.525805643574427  -2.493722050523912  -2.557889236624942
0.6400000000000003  -2.5156370854596317  -2.4832536041569693  -2.548020566762294
0.6500000000000004  -2.5055977056410375  -2.4729123308361474  -2.5382830804459275
0.6600000000000004  -2.4957075107139226  -2.462718181884078  -2.528696839543767
0.6700000000000004  -2.4859877572966473  -2.4526923666026526  -2.519283147990642
0.6800000000000004  -2.4764604723795705  -2.442856870890206  -2.510064073868935
0.6900000000000004  -2.467147913464753  -2.4332339156404124  -2.5010619112890935
0.7000000000000004  -2.458071984627893  -2.423845371308157  -2.4922985979476286
0.7100000000000004  -2.4492536259181628  -2.4147121463416714  -2.483795105494654
0.7200000000000004  -2.4407121942756107  -2.4058535679645376  -2.4755708205866838
0.7300000000000004  -2.432464854251243  -2.397286773904041  -2.467642934598445
