
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.6700000000000004  -2.3363158147220133  -2.3079211033447113  -2.3647105260993153
0.6800000000000004  -2.343015903632664  -2.314340913575133  -2.3716908936901953
0.6900000000000004  -2.349803623121109  -2.3208506344728206  -2.3787566117693975
0.7000000000000004  -2.3566950146956094  -2.327466444872575  -2.3859235845186437
0.7100000000000004  -2.3637091605249863  -2.334207415110192  -2.3932109059397804
0.7200000000000004  -2.3708675658964706  -2.34109488109574  -2.4006402506972013
0.7300000000000004  -2.378193449289399  -2.3481517326330077  -2.4082351659457903
0.7400000000000004  -2.385710962725505  -2.3554016395006  -2.41602028595041
0.7500000000000004  -2.3934443664757845  -2.3628682400631518  -2.4240204928884173
0.7600000000000005  -2.40141718225014  -2.3705743170171636  -2.432260047483116
0.7700000000000005  -2.4096513478364416  -2.3785409834427305  -2.440761712230153
0.7800000000000005  -2.418166393100919  -2.3867868989455636  -2.4495458872562748
0.7900000000000005  -2.426978652342016  -2.3953275303511297  -2.4586297743329024
0.8000000000000005  -2.436100520998111  -2.404174463940412  -2.46802657805581
0.8100000000000005  -2.445539754989192  -2.4133347659488087  -2.4777447440295757
0.8200000000000005  -2.4552987987845336  -2.422810375203843  -2.4877872223652244
0.8300000000000005  -2.465374112801606  -2.432597495566474  -2.498150730036738
0.8400000000000005  -2.4757554520057505  -2.442685936260657  -2.508824967750844
0.8500000000000005  -2.486425025257682  -2.4530583249092763  -2.5197917256060873
0.8600000000000005  -2.4973564382123437  -2.463689090295714  -2.5310237861289733
0.8700000000000006  -2.5085132919882875  -2.4745430801049486  -2.5424835038716265
0.8800000000000006  -2.519847274140525  -2.4855736419055865  -2.5541209063754633
0.8900000000000006  -2.5312955376321264  -2.4967199533500213  -2.5658711219142316
0.9000000000000006  -2.5427771175512612  -2.507903340034472  -2.5776508950680506
0.9100000000000006  -2.554188082997464  -2.5190222653954613  -2.5893539005994666
0.9200000000000006  -2.5653950633190243  -2.529945616873261  -2.6008445097647876
0.9300000000000006  -2.576226722598741  -2.540503845227034  -2.611949599970448
0.9400000000000006  -2.586462684298348  -2.550477439633864  -2.6224479289628317
0.9500000000000006  -2.595819327689619  -2.5595821385018502  -2.632056516877388
0.9600000000000006  -2.6039317900747756  -2.567450185663558  -2.6404133944859933
0.9700000000000006  -2.610331412130429  -2.5736068421001455  -2.6470559821607123
0.9800000000000006  -2.6144177583371766  -2.5774412549522316  -2.6513942617221216
0.9900000000000007  -2.615424229342673  -2.5781706671437354  -2.65267779154161
1.0000000000000007  -2.615424229342673  -2.5781706671437354  -2.65267779154161
# Free energies 
# TI = -2.615424229342673 +/- 0.037253562198937384 kcal mol-1 (quadrature = -2.6482843936870264 kcal mol-1)#
Starting /home/julien/sire.app/bin/analyse_freenrg: number of threads equals 16
