# lambba_val.val 0.1250
#time (ps)      gradients (kcal/mol*lam)
0.000            0.1333777859
200.000            0.1441014906
400.000            0.1390978592
600.000            0.1443431221
800.000            0.1441111470
1000.000            0.1425820609
1200.000            0.1501091861
1400.000            0.1412908847
1600.000            0.1420839433
1800.000            0.1467702806
2000.000            0.1396642756
2200.000            0.1476150251
2400.000            0.1444235192
2600.000            0.1469324536
2800.000            0.1437121114
3000.000            0.1411758581
3200.000            0.1476810254
3400.000            0.1425937312
3600.000            0.1469280121
3800.000            0.1426262021
4000.000            0.1390049438
4200.000            0.1427076299
4400.000            0.1444442938
4600.000            0.1435366124
4800.000            0.1428024523
5000.000            0.1413055881
5200.000            0.1396930432
5400.000            0.1479645606
5600.000            0.1451617171
5800.000            0.1380002951
6000.000            0.1357180302
6200.000            0.1442096597
6400.000            0.1403355409
6600.000            0.1444151093
6800.000            0.1430072757
7000.000            0.1390528707
7200.000            0.1408503272
7400.000            0.1432102881
7600.000            0.1471710146
7800.000            0.1384216370
8000.000            0.1440191923
8200.000            0.1385119485
8400.000            0.1454722237
8600.000            0.1405579218
8800.000            0.1434177426
9000.000            0.1364457017
9200.000            0.1492203301
9400.000            0.1443738662
9600.000            0.1446339957
9800.000            0.1448443322
10000.000            0.1492661399
10200.000            0.1416227785
10400.000            0.1427037309
10600.000            0.1403543799
10800.000            0.1431377719
11000.000            0.1482042773
11200.000            0.1465093155
11400.000            0.1459485379
11600.000            0.1412092897
11800.000            0.1413617577
12000.000            0.1454329719
12200.000            0.1410362416
12400.000            0.1430042123
12600.000            0.1432105668
12800.000            0.1419619128
13000.000            0.1429286113
13200.000            0.1462704065
13400.000            0.1425091842
13600.000            0.1391307897
13800.000            0.1446865865
14000.000            0.1427442221
14200.000            0.1419904847
14400.000            0.1436439603
14600.000            0.1462002291
14800.000            0.1457222165
15000.000            0.1466194552
15200.000            0.1396588176
15400.000            0.1391666300
15600.000            0.1436041717
15800.000            0.1450071605
16000.000            0.1400839328
16200.000            0.1411655120
16400.000            0.1381696950
16600.000            0.1447285923
16800.000            0.1405515032
17000.000            0.1441693772
17200.000            0.1439776153
17400.000            0.1446239283
17600.000            0.1406050410
17800.000            0.1413431274
18000.000            0.1406235462
18200.000            0.1390505663
18400.000            0.1419645303
18600.000            0.1442145472
18800.000            0.1460998093
19000.000            0.1481757611
19200.000            0.1413377388
19400.000            0.1432776250
19600.000            0.1392387566
