
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.6200000000000003  -1.5782873209821437  -1.5155567360592748  -1.6410179059050127
0.6300000000000003  -1.5704000513546144  -1.507322013966004  -1.6334780887432248
0.6400000000000003  -1.5632615429043824  -1.4998399053661295  -1.6266831804426352
0.6500000000000004  -1.5569268654961308  -1.4931630437264511  -1.6206906872658104
0.6600000000000004  -1.5514397344004485  -1.4873325422806902  -1.6155469265202067
0.6700000000000004  -1.5468303883601584  -1.4823759781786292  -1.6112847985416876
0.6800000000000004  -1.5431138336092716  -1.4783057516366702  -1.607921915581873
0.6900000000000004  -1.5402885404779918  -1.4751179026381325  -1.6054591783178511
0.7000000000000004  -1.538335672747243  -1.4727914607270984  -1.6038798847673876
0.7100000000000004  -1.5372189205450086  -1.4712883936265018  -1.6031494474635155
0.7200000000000004  -1.536884995017804  -1.4705542075153561  -1.603215782520252
