# lambda_val.val 0.12500
    1        -2.8238340165
    2        -5.7112037984
    3        -6.6700010237
    4        -5.6737773977
    5        -4.9412031320
    6        -6.9381248856
    7        -6.5570386577
    8        -6.0016595009
    9        -6.5363735514
   10        -3.6692952888
   11        -5.4537434405
   12        -4.7529473336
   13        -5.7733467574
   14        -4.6276780478
   15        -7.0038120305
   16        -6.8785835638
   17        -8.5081254076
   18        -4.4898900760
   19        -6.3908754379
   20        -5.3542848296
   21        -6.3406095368
   22        -5.6503710254
   23        -6.8121241302
   24        -6.5647880738
   25        -5.1922142994
   26        -5.6117536369
   27        -5.8792673529
   28        -6.8629820451
   29        -6.1875627953
   30        -5.6542141126
   31        -5.2349899251
   32        -6.2590523787
   33        -5.9483242101
   34        -5.9468725222
   35        -4.5305740853
   36        -7.2383165220
   37        -5.5931565708
   38        -8.4095244079
   39        -7.6383730151
   40        -7.5781333267
   41        -5.9987231878
   42        -6.3409519221
   43        -5.8619688522
   44        -6.2619298081
   45        -7.5827724013
   46        -6.6537987175
   47        -6.0771202792
   48        -5.8325237403
   49        -6.8813438016
   50        -4.1072980563
   51        -7.1494554488
   52        -5.1932872716
   53        -7.3107446334
   54       -11.0842188149
   55        -6.2589278112
   56        -6.9683102410
   57        -6.3423642103
   58        -4.7231140098
   59        -5.7066415371
   60        -3.8829735209
   61        -7.0105563313
   62        -6.0628281611
   63        -5.9636456272
   64        -8.1042378108
   65        -5.2231182281
   66        -5.1993030351
   67        -5.9072984051
   68        -8.9467483662
   69        -7.4293079073
   70        -6.4619255333
   71        -4.7432125075
   72        -7.8930746231
   73        -6.7832977698
   74        -6.2040127118
   75        -7.1491805831
   76        -6.2119790267
   77        -5.7527719700
   78        -3.5709014335
   79        -6.4206666234
   80        -7.4430245499
   81        -6.7849683960
   82        -5.0410453165
   83        -7.0373293027
   84        -3.4683680497
   85        -6.7788391996
   86        -4.8218855352
   87        -8.2110419251
   88        -5.7753731983
   89        -6.0649149986
   90        -5.0069255301
   91        -6.0448122697
   92        -7.7926073768
   93        -6.1876017769
   94        -4.5628454887
   95        -9.7701410797
   96        -6.0303788713
   97        -5.2170498475
   98        -5.4343999314
   99        -5.8802841678
  100        -6.2522789686
