# lambba_val.val 0.0000
#time (ps)      gradients (kcal/mol*lam)
0.000            -16.9584896479
200.000            -11.2359187352
400.000            -8.3464723315
600.000            -10.4211582611
800.000            -23.5457684759
1000.000            -14.6936986516
1200.000            -13.7123650705
1400.000            -3.1998919254
1600.000            -9.9641071877
1800.000            -1.3852267943
2000.000            -9.7662204785
2200.000            -7.6167134262
2400.000            -6.2640920490
2600.000            -2.4614828817
2800.000            -11.3233695719
3000.000            -8.6350963427
3200.000            -4.8415271994
3400.000            -2.8914331968
3600.000            -2.8718292691
3800.000            -1.7136083660
4000.000            -2.8134846811
4200.000            -4.7580566558
4400.000            -0.2485243283
4600.000            -1.0893520298
4800.000            -0.1400800712
5000.000            -4.9303817146
5200.000            -4.6093096685
5400.000            -9.6933366868
5600.000            -2.7193461446
5800.000            -5.4507562752
6000.000            -3.9626105831
6200.000            -14.8403837246
6400.000            -9.2774458620
6600.000            -9.6400302564
6800.000            -7.0813036293
7000.000            -13.1916212310
7200.000            -6.3967822627
7400.000            -23.7714217578
7600.000            -9.1967981585
7800.000            -17.4201963643
8000.000            -15.9110822871
8200.000            0.3524488918
8400.000            -0.8134144827
8600.000            -11.4792575305
8800.000            -4.9249590261
9000.000            -9.7327719577
9200.000            -4.0733630227
9400.000            -4.3822790966
9600.000            -4.7910703594
9800.000            -8.0140441219
10000.000            -1.0368838761
10200.000            -1.5822896961
10400.000            -8.6987088759
10600.000            -8.9751249147
10800.000            -7.9844096585
11000.000            -2.7495038534
11200.000            0.8152762121
11400.000            -11.6397489481
11600.000            -3.0352218088
11800.000            -21.5211857686
12000.000            -13.6233314575
12200.000            -7.3725880164
12400.000            -2.7513578619
12600.000            -6.6905174002
12800.000            -7.7160905010
13000.000            -5.5791795277
13200.000            -2.7637158278
13400.000            -6.1363278270
13600.000            -0.5892712925
13800.000            -7.4791810117
14000.000            -0.8816334280
14200.000            -18.3590680618
14400.000            -1.3462512941
14600.000            -6.3742275670
14800.000            -12.3406790991
15000.000            -9.6521768533
15200.000            -3.3695638666
15400.000            -3.6344434817
15600.000            -5.0288416497
15800.000            -6.1713759060
16000.000            -14.8706233445
16200.000            -4.4788725108
16400.000            -12.6269727982
16600.000            -9.7540186140
16800.000            -17.3751063640
17000.000            -19.0911025453
17200.000            -3.9088498495
17400.000            -7.1238137831
17600.000            -10.1743941792
17800.000            0.0913202471
18000.000            -2.3232031982
18200.000            -37.0427759305
18400.000            -0.2436358812
18600.000            -9.4962448941
18800.000            0.4039823364
19000.000            -1.5588906810
19200.000            -0.8788384649
19400.000            -0.7493220049
19600.000            -10.6989493483
19800.000            -3.8448471163
20000.000            -4.4889104709
20200.000            -10.1314867154
20400.000            -6.1153471312
20600.000            -4.4498603060
20800.000            -9.4150060882
21000.000            -0.2517126960
21200.000            -3.8813702888
21400.000            -3.6256364652
21600.000            -19.9775631831
21800.000            -5.5635964543
22000.000            -4.7348092057
22200.000            -21.8353896057
22400.000            -12.5132967737
22600.000            -0.6477465546
22800.000            -20.6357750966
23000.000            -7.4267375742
23200.000            -8.1451270091
23400.000            -0.1524100397
23600.000            -4.5337335144
23800.000            -2.4547566843
24000.000            -4.3114368972
24200.000            -6.4767860868
24400.000            -3.1672565796
24600.000            -15.0712138965
24800.000            -3.5405519001
25000.000            -5.3303646680
25200.000            -9.0635063463
25400.000            -5.6340152636
25600.000            -0.5481758214
25800.000            -2.8438274415
26000.000            -0.1787064332
26200.000            -4.5534463407
26400.000            -12.9584550542
26600.000            1.1438316751
26800.000            -5.2313617762
27000.000            -10.5980559725
27200.000            -9.4505938565
27400.000            -5.2808406881
27600.000            -6.4716580007
27800.000            0.4615060102
28000.000            -6.5455652511
28200.000            -4.5291299250
28400.000            -8.1112562723
28600.000            -18.3959515944
28800.000            -3.1225700743
29000.000            -4.5940222115
29200.000            -9.6782816028
29400.000            -2.7005537907
29600.000            -0.8085745353
29800.000            -24.1155566769
30000.000            -6.0491041093
30200.000            -2.0106977605
30400.000            -3.1425021444
30600.000            -7.3416735625
30800.000            -7.5599148188
31000.000            -2.8473540599
31200.000            -9.6798495541
31400.000            -24.7577446037
31600.000            -0.0698348342
31800.000            -8.4879982452
32000.000            -7.5534347520
32200.000            0.5250580201
32400.000            -1.3559665376
32600.000            -6.5382109837
32800.000            -2.6619294177
33000.000            -14.0044442555
33200.000            -15.6054461733
33400.000            -13.8592814135
33600.000            0.6022348720
33800.000            -7.4899306192
34000.000            -4.9395665967
34200.000            -5.2321110554
34400.000            -17.7975720763
34600.000            -8.5835249710
34800.000            -3.5197703100
35000.000            0.2930669825
35200.000            -8.1944748087
35400.000            -6.8860659104
35600.000            -6.2987750179
35800.000            -0.5913516699
36000.000            -3.1384397327
36200.000            -10.2573118274
36400.000            -3.8704050724
36600.000            -26.4448186925
36800.000            -3.0496387002
37000.000            -1.5742455502
37200.000            -0.6163293257
37400.000            -3.2797676674
37600.000            -21.9731844227
37800.000            -5.7144370638
38000.000            -1.7366810413
38200.000            -19.7723773555
38400.000            -5.6501978838
38600.000            -8.5794630396
38800.000            -1.1915284263
39000.000            -11.2509066323
39200.000            -18.9539913980
39400.000            -5.3638116589
39600.000            -9.9153806742
39800.000            -26.7457355937
40000.000            -8.1799972474
40200.000            -3.8499148647
40400.000            -3.7735156978
40600.000            -11.9032359265
40800.000            -5.3191419948
41000.000            -4.0430041031
41200.000            -3.9502018209
41400.000            -18.4872416317
41600.000            -4.5853726601
41800.000            -8.2966368487
42000.000            -13.0656897348
42200.000            -10.8934384047
42400.000            -11.2188813115
42600.000            1.7777942946
42800.000            -8.4831089602
43000.000            -18.4515439805
43200.000            -1.1395088059
43400.000            -51.6148422766
43600.000            -9.2604005514
43800.000            -8.3893156920
44000.000            -16.6658786012
44200.000            -33.8867505278
44400.000            -4.2248410064
44600.000            -3.0195581941
44800.000            2.1142448825
45000.000            -11.9448807154
45200.000            -9.2496712245
45400.000            -5.1261939615
45600.000            0.8162978147
45800.000            -3.9405590005
46000.000            -9.8355632893
46200.000            -3.6854111201
46400.000            -2.3066549402
46600.000            -4.0859110332
46800.000            -20.7753943967
47000.000            -6.5260179549
47200.000            -8.4332532561
47400.000            -21.5477100063
47600.000            -3.9586002724
47800.000            -24.4740761749
48000.000            -6.9129949299
48200.000            -16.0439205136
48400.000            -5.2845393477
48600.000            -31.0931383204
48800.000            -3.0219625600
49000.000            -4.5344309595
49200.000            -0.0458816940
49400.000            0.3344950560
49600.000            -0.3644885441
49800.000            -11.2405750305
50000.000            -18.0914149619
50200.000            -3.0901787716
50400.000            -0.6114242076
50600.000            -3.5567005235
50800.000            -3.5723912501
51000.000            -7.6735865144
51200.000            1.0585070043
51400.000            -3.1757132695
51600.000            1.6767486601
51800.000            -1.3859570382
52000.000            -5.5095845852
52200.000            -6.2662811678
52400.000            -12.4470450347
52600.000            -5.4443250597
52800.000            -0.1162940857
53000.000            -7.2091898907
53200.000            -0.4156470241
53400.000            -0.3232376293
53600.000            -3.5456675925
53800.000            -0.9747540504
54000.000            -9.0023556526
54200.000            -1.3318256618
54400.000            -6.5507057309
54600.000            -1.9166241990
54800.000            -13.2860120060
55000.000            -6.2931000079
55200.000            -13.6028278895
55400.000            -10.8085734631
55600.000            -20.5162255257
55800.000            -10.1080852157
56000.000            -2.1507840837
56200.000            -28.4396166109
56400.000            -6.6332283818
56600.000            -3.8217057954
56800.000            -10.6312158802
57000.000            -4.2446479061
57200.000            -36.7162135583
57400.000            -1.1961065583
57600.000            -7.3436379343
57800.000            -23.6213962565
58000.000            -9.1381737634
58200.000            -14.6575980569
58400.000            -3.3258874834
58600.000            -6.1083801521
58800.000            -1.5229159624
59000.000            -7.2209159320
59200.000            -11.8225710853
59400.000            -5.7149826890
59600.000            -3.5980876005
59800.000            -3.5966544559
60000.000            -3.4621652700
60200.000            -7.6825462107
60400.000            -7.6160217510
60600.000            -3.1060052775
60800.000            -8.5321154290
61000.000            -2.0005548988
61200.000            -7.2711337219
61400.000            -2.9744302477
61600.000            -5.0993555346
61800.000            -0.7573851386
62000.000            -35.6087874222
62200.000            -5.9874603954
62400.000            -3.4575814986
62600.000            -5.2734186942
62800.000            -3.1796421851
63000.000            -9.0529444826
63200.000            1.5998008259
63400.000            -0.7815600941
63600.000            -3.2560664299
63800.000            -10.8823829871
64000.000            -0.7434229892
64200.000            -1.8094615620
64400.000            -4.5991368483
64600.000            -1.3403689179
64800.000            -3.3573097884
65000.000            -1.1936307062
65200.000            -2.5485713954
65400.000            -5.0490569603
65600.000            -20.6431556339
65800.000            -6.9644762842
66000.000            -20.7434367372
66200.000            -3.7960595713
66400.000            -22.5448461479
66600.000            -8.2194377960
66800.000            -26.3833465335
67000.000            -22.8032289974
67200.000            -17.7462131172
67400.000            -27.3466050595
67600.000            -23.3852845301
67800.000            -8.1782837146
68000.000            -5.7491112859
68200.000            -26.6816815720
68400.000            -5.7369415739
68600.000            -7.6481359625
68800.000            -16.7293657742
69000.000            -20.8048960874
69200.000            -36.6341178081
69400.000            -9.1623083297
69600.000            -1.2773794795
69800.000            -13.0479450400
70000.000            -24.6991053836
70200.000            -24.3631134219
70400.000            -15.5262472281
70600.000            -0.5190221986
70800.000            -7.7860628999
71000.000            -17.2976347685
71200.000            -0.5689438034
71400.000            -0.7312924507
71600.000            -45.8308021106
71800.000            -5.2877580628
72000.000            -2.2314703382
72200.000            -13.1257410658
72400.000            -15.8296782121
72600.000            -0.7872945287
72800.000            -1.8093284454
73000.000            -7.8171825911
73200.000            -6.9589577669
73400.000            -21.9641685693
73600.000            -22.1967947010
73800.000            -30.2983529920
74000.000            -0.6705628997
74200.000            -31.1199541362
74400.000            -17.2178227206
74600.000            -12.3210147447
74800.000            -4.0410970922
75000.000            -2.2395463755
75200.000            -3.8971661187
75400.000            -1.5813430309
75600.000            -6.7595899809
75800.000            -11.2851820323
76000.000            -7.2955793760
76200.000            -7.9532087263
76400.000            -20.0594092210
76600.000            -15.6734979045
76800.000            -1.7367895721
77000.000            0.2831412174
77200.000            -4.6292297304
77400.000            1.9275430902
77600.000            -5.5216748234
77800.000            -5.3155623087
78000.000            0.1787448975
78200.000            -4.7313307448
78400.000            -2.4634077597
78600.000            -9.4842171937
78800.000            -2.8550322654
79000.000            -6.0589513487
