
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.6200000000000003  -2.146324718791361  -2.1244966551259155  -2.1681527824568065
0.6300000000000003  -2.165939595763768  -2.143812477358556  -2.18806671416898
0.6400000000000003  -2.1855785501775244  -2.16315148360904  -2.208005616746009
0.6500000000000004  -2.205241400982696  -2.182514094494149  -2.227968707471243
0.6600000000000004  -2.2249311318713243  -2.201903850594557  -2.2479584131480914
0.6700000000000004  -2.2446537725106586  -2.221327278446461  -2.267980266574856
0.6800000000000004  -2.2644181913121466  -2.2407936699623607  -2.2880427126619325
0.6900000000000004  -2.284235804007995  -2.2603147800419796  -2.3081568279740106
0.7000000000000004  -2.3041202044203395  -2.2799044492126375  -2.3283359596280415
0.7100000000000004  -2.324086725850657  -2.299578160134864  -2.3485952915664496
0.7200000000000004  -2.3441519434751874  -2.3193525387045013  -2.3689513482458735
