# lambba_val.val 0.2500
#time (ps)      gradients (kcal/mol*lam)
0.000            -0.9788947974
200.000            -4.3309398963
400.000            -4.5929149500
600.000            -3.8752453104
800.000            0.4350352937
1000.000            -0.7110039164
1200.000            -1.3125268445
1400.000            -1.9007691225
1600.000            -3.6267117639
1800.000            -3.3238757250
2000.000            -0.9675728678
2200.000            -0.2713101872
2400.000            0.3432281770
2600.000            0.3255904037
2800.000            0.4617583483
3000.000            -1.3192295531
3200.000            0.3850579452
3400.000            -2.1631786080
3600.000            -3.0990634297
3800.000            -0.0481144204
4000.000            0.4587177794
4200.000            0.1480236685
4400.000            -1.2157606479
4600.000            -0.6838749432
4800.000            -3.4642895087
5000.000            -0.5250831888
5200.000            0.3510467035
5400.000            -0.3710866552
5600.000            -0.2626861817
5800.000            -0.7865498452
6000.000            -1.1199007391
6200.000            -4.4827148187
6400.000            0.3012480288
6600.000            -1.1978032914
6800.000            0.5748564659
7000.000            -1.2732979791
7200.000            -1.7363894750
7400.000            -0.7733529564
7600.000            -2.8150723259
7800.000            -0.6474335633
8000.000            -0.2383139535
8200.000            -0.7474198981
8400.000            -1.0097617105
8600.000            -0.1756472203
8800.000            -0.9048758318
9000.000            -3.8230877878
9200.000            -2.2331348654
9400.000            -3.2023893093
9600.000            0.1487187576
9800.000            -0.1082396229
10000.000            -0.9356112471
10200.000            0.4421280979
10400.000            -0.3016846874
10600.000            -0.5787756983
10800.000            -5.5705933443
11000.000            -2.4870482206
11200.000            -0.8855995899
11400.000            -0.9603082976
11600.000            -1.4188830489
11800.000            -2.7220809953
12000.000            -0.2464787991
12200.000            -1.2789308742
12400.000            0.4199514154
12600.000            0.3044082332
12800.000            -1.3870377214
13000.000            -1.8043780932
13200.000            -0.2214522517
13400.000            -0.4444461753
13600.000            -2.1833459924
13800.000            0.3474322405
14000.000            -0.5235927574
14200.000            -1.4849160599
14400.000            0.0356041542
14600.000            0.0830043258
14800.000            -0.8664124582
15000.000            -0.4221721358
15200.000            -0.9482897176
15400.000            0.4381877007
15600.000            -0.3898250977
15800.000            -0.0623771132
16000.000            -1.4058835461
16200.000            -2.8972273939
16400.000            -3.4358109090
16600.000            0.3038804561
16800.000            -0.0013545325
17000.000            -0.4061476599
17200.000            0.2774545959
17400.000            -0.2606566107
17600.000            -0.3604541320
17800.000            -0.7638418234
18000.000            0.0365641902
18200.000            0.0902189939
18400.000            -1.5924276241
18600.000            -1.2152509169
18800.000            -0.6080763727
19000.000            -2.6447692726
19200.000            -1.4810957464
19400.000            -0.1236362909
19600.000            -0.3962328386
19800.000            -0.5359207850
20000.000            -0.2977609991
20200.000            -0.4090763908
20400.000            0.4279196537
20600.000            -0.5936345634
20800.000            -0.0705916397
21000.000            0.5838569778
21200.000            -2.1207991158
21400.000            0.3731202367
21600.000            -0.1919711191
21800.000            0.0516486808
22000.000            0.6088730563
22200.000            -2.1167283902
22400.000            -0.5333293507
22600.000            -1.5482056987
22800.000            0.3857083659
23000.000            -1.0475473147
23200.000            -1.3354585459
23400.000            0.5694249683
23600.000            -0.2912761746
23800.000            -0.6402282516
24000.000            0.0890628165
24200.000            -3.9036806922
24400.000            -0.5443021776
24600.000            0.1595906631
24800.000            -0.0506862498
25000.000            -2.5845157464
25200.000            0.0146273915
25400.000            -1.1520584116
25600.000            -1.8870633922
25800.000            -0.2714269264
26000.000            -1.1086349488
26200.000            -0.5421284650
26400.000            -0.2952364000
26600.000            -2.1578451363
26800.000            -1.3390026104
27000.000            -1.1613351790
27200.000            0.8873105788
27400.000            -1.4934638703
27600.000            -1.6746120989
27800.000            -0.3721079015
28000.000            -0.8909116721
28200.000            0.1546662244
28400.000            -0.8948894983
28600.000            0.0903517737
28800.000            0.2804862538
29000.000            -0.5178556128
29200.000            -0.1117685368
29400.000            -0.5603273224
