
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.34000000000000014  -1.4021248928608643  -1.3931715160737064  -1.4110782696480222
0.35000000000000014  -1.4301083307753828  -1.4209306989943882  -1.4392859625563774
0.36000000000000015  -1.4579757725030893  -1.4485735753255777  -1.4673779696806009
0.37000000000000016  -1.4856858592934827  -1.476058824290561  -1.4953128942964045
0.38000000000000017  -1.5132068858554804  -1.5033547527529603  -1.5230590189580004
0.3900000000000002  -1.5405179518795145  -1.5304404511993468  -1.5505954525596821
0.4000000000000002  -1.567609656790922  -1.5573064930795557  -1.577912820502288
0.4100000000000002  -1.5944843466279217  -1.583955186152756  -1.6050135071030873
0.4200000000000002  -1.6211559321362299  -1.610400394726892  -1.6319114695455679
0.4300000000000002  -1.6476493065265927  -1.63666696107578  -1.6586316519774054
0.4400000000000002  -1.6739993997326785  -1.6627897627519643  -1.6852090367133927
0.45000000000000023  -1.7002499133374862  -1.6888124498862775  -1.7116873767886949
0.46000000000000024  -1.7264517865195945  -1.7147859127887148  -1.7381176602504742
0.47000000000000025  -1.7526614483368839  -1.740766535169338  -1.7645563615044297
0.48000000000000026  -1.7789389153654533  -1.7668142920328767  -1.79106353869803
0.49000000000000027  -1.8053457961025394  -1.7929907537226166  -1.8177008384824622
0.5000000000000002  -1.8319432646066338  -1.819357058679672  -1.8445294705335957
0.5100000000000002  -1.8587900655783787  -1.8459719172360876  -1.8716082139206698
0.5200000000000002  -1.8859406114912787  -1.8728897071814061  -1.8989915158011512
0.5300000000000002  -1.913443229489006  -1.9001587189611095  -1.9267277400169025
0.5400000000000003  -1.941338611614863  -1.9278196042192044  -1.9548576190105216
0.5500000000000003  -1.9696585165877052  -1.9559040760451885  -1.983412957130222
0.5600000000000003  -1.9984247648642293  -1.984433902805132  -2.0124156269233264
0.5700000000000003  -2.027648561202273  -2.0134202298995953  -2.041876892504951
0.5800000000000003  -2.057330170493681  -2.0428632553277586  -2.071797085659603
0.5900000000000003  -2.0874589633646137  -2.072752275644977  -2.1021656510842504
0.6000000000000003  -2.118013838093434  -2.103066108926513  -2.1329615672603555
0.6100000000000003  -2.148964014923971  -2.133773890847661  -2.1641541390002805
0.6200000000000003  -2.18027018800964  -2.1648362291150822  -2.195704146904198
0.6300000000000003  -2.211886009221235  -2.19620669044491  -2.2275653279975605
0.6400000000000003  -2.2437598670443704  -2.2278335832393696  -2.259686150849371
0.6500000000000004  -2.2758369130533875  -2.2596619883355715  -2.2920118377712035
0.6600000000000004  -2.308061278131091  -2.2916359798454633  -2.3244865764167186
0.6700000000000004  -2.340378411053483  -2.3237009685191112  -2.357055853587855
0.6800000000000004  -2.3727374634254597  -2.355806091396284  -2.389668835454635
0.6900000000000004  -2.405093637611304  -2.3879065641402595  -2.4222807110823488
0.7000000000000004  -2.4374104084791854  -2.419965906599512  -2.454854910358859
0.7100000000000004  -2.4696615258348134  -2.4519579481814984  -2.4873651034881283
0.7200000000000004  -2.501832702612252  -2.4838685178080415  -2.519796887416463
