# lambba_val.val 0.2500
#time (ps)      gradients (kcal/mol*lam)
0.000            16.5080155375
200.000            18.4746827219
400.000            2.2563294496
600.000            2.7212112422
800.000            5.7915603667
1000.000            5.9370514223
1200.000            3.9532957925
1400.000            4.2079621627
1600.000            0.4051070872
1800.000            0.0245401427
2000.000            -0.9337467602
2200.000            3.2980121782
2400.000            3.5184659056
2600.000            9.9385329360
2800.000            -9.6454691338
3000.000            -4.0094447269
3200.000            3.6441736511
3400.000            7.7698978385
3600.000            3.4173856993
3800.000            3.6124276867
4000.000            3.4738804001
4200.000            -2.8013835258
4400.000            -5.2041637838
4600.000            -9.1620863698
4800.000            1.3855976387
5000.000            -3.7230680433
5200.000            0.0414137008
5400.000            -0.7354782895
5600.000            -1.1111762562
5800.000            -0.6224272336
6000.000            -2.1131616020
6200.000            -1.9871847353
6400.000            8.9287360665
6600.000            8.5659209951
6800.000            8.8564895719
7000.000            21.1194145110
7200.000            14.2624002636
7400.000            4.3568502367
7600.000            13.7353588234
7800.000            -6.2538195100
8000.000            -6.4098046613
8200.000            -4.0131447385
8400.000            0.0156518664
8600.000            4.1623821428
8800.000            5.2341702420
9000.000            3.5088808078
9200.000            0.5982943336
9400.000            -3.7834481098
9600.000            -3.7300474458
9800.000            -4.3625856081
10000.000            -3.1828537427
10200.000            -2.1268299021
10400.000            -0.8892173940
10600.000            0.2329897136
10800.000            5.2738152689
11000.000            0.2897365634
11200.000            -7.7698123279
11400.000            -17.7439765584
11600.000            -17.4406183355
11800.000            -20.2504605378
12000.000            -17.5887328943
12200.000            -0.1543054296
12400.000            1.2015639017
12600.000            1.7873751466
12800.000            3.9817694880
13000.000            5.5604842539
13200.000            -7.0487732504
13400.000            -7.9105268397
13600.000            -6.8555599149
13800.000            -7.4786734037
14000.000            -6.0542968917
14200.000            -9.7811504988
14400.000            0.8046721743
14600.000            3.9389234887
14800.000            -0.3922881522
15000.000            -6.2952753691
15200.000            -9.3418542012
15400.000            -11.7613914532
15600.000            -10.3821922311
15800.000            -10.0478080703
16000.000            -8.4728004261
16200.000            -9.6977968770
16400.000            -8.1399133531
16600.000            -0.2989435413
16800.000            9.5849856837
17000.000            -9.6221996952
17200.000            -5.2470810795
17400.000            10.1793830882
17600.000            10.9601356053
17800.000            -1.4775784143
18000.000            -6.0801827056
18200.000            4.9771940419
18400.000            5.9957882502
18600.000            -10.0080275548
18800.000            -4.8645254532
19000.000            -0.3705454829
19200.000            10.0391105393
19400.000            11.6873341738
19600.000            10.2922797921
19800.000            1.3142079817
20000.000            -14.6464601530
20200.000            -9.5492545280
20400.000            -6.2540904517
20600.000            11.9685351296
20800.000            14.0797237672
21000.000            10.2803598991
21200.000            9.6073996012
21400.000            3.0177647486
21600.000            7.0585829529
21800.000            -1.0059865599
22000.000            -4.0516740596
22200.000            -5.6625090678
22400.000            -5.0752621937
22600.000            -2.7304541435
22800.000            0.6104758820
23000.000            3.7016307791
23200.000            1.5345021981
23400.000            1.7864902482
23600.000            1.5988095197
23800.000            1.9048345051
24000.000            2.0030844470
24200.000            2.2069843660
24400.000            2.1698024476
24600.000            2.1308133025
24800.000            2.0928525261
25000.000            -10.1822917532
25200.000            0.2875233481
25400.000            4.2236996889
25600.000            -1.7247502964
25800.000            -9.2725306629
26000.000            -10.5058681925
26200.000            -5.1636632595
26400.000            2.4700720063
26600.000            8.7255704713
26800.000            10.7342566276
27000.000            19.1903321410
27200.000            17.3794219808
27400.000            5.5023391629
27600.000            -4.1046113297
27800.000            -13.1658848531
28000.000            -15.8981052530
28200.000            -14.8148784388
28400.000            -12.6967888230
28600.000            2.0905150684
28800.000            6.5569211418
29000.000            -5.9183659982
29200.000            6.5311137225
29400.000            8.3813623760
29600.000            9.3429093261
29800.000            5.0487846488
30000.000            -5.2106512809
30200.000            9.1339121096
30400.000            12.8219761635
30600.000            13.4563536280
30800.000            7.9632966051
31000.000            -7.4024773512
31200.000            -5.5236409682
31400.000            -1.0995963420
31600.000            4.7701858304
31800.000            10.1577105393
32000.000            2.9569658462
32200.000            13.3305389528
32400.000            6.7096696398
32600.000            -3.6402775877
32800.000            -5.2474446597
33000.000            -2.8540035527
33200.000            1.2215887052
33400.000            -2.6451132482
33600.000            9.9895489039
33800.000            9.5287226739
34000.000            6.6133837554
34200.000            15.0550442097
34400.000            18.4550633762
34600.000            16.4150518763
34800.000            8.3156176520
35000.000            17.1956618362
35200.000            9.6044624129
35400.000            17.9870509943
35600.000            1.9044637912
35800.000            -3.2380580696
36000.000            -8.7321149972
36200.000            -6.2026895082
36400.000            -4.2873876695
36600.000            -0.7258108714
36800.000            3.2275622305
37000.000            6.1803468693
37200.000            4.6370994452
37400.000            6.3403599138
37600.000            5.7210676458
37800.000            2.7559140114
38000.000            -0.7081938139
38200.000            -15.5208892952
38400.000            -5.0767664390
38600.000            1.1596542612
38800.000            2.9980562987
39000.000            11.3970079561
39200.000            13.8352235221
39400.000            2.2283547873
39600.000            -5.1588012051
39800.000            2.1317525611
40000.000            3.4926121553
40200.000            6.3486724692
40400.000            8.6680527328
40600.000            5.0968705503
40800.000            10.3885228619
41000.000            11.2422490695
41200.000            6.1449650499
41400.000            4.8804020023
41600.000            2.8228778189
41800.000            1.4413883359
42000.000            -2.5512370193
42200.000            -4.5312284690
42400.000            -10.0525132881
42600.000            -9.8175089892
42800.000            15.0548730699
43000.000            17.9194099156
43200.000            20.3368084538
43400.000            16.2576979624
43600.000            2.3895290088
43800.000            2.0929416422
44000.000            0.3093722302
44200.000            -1.7198285327
44400.000            -4.0832417979
44600.000            -3.2145997071
44800.000            0.2352029076
45000.000            -5.0703145872
45200.000            4.2225340763
45400.000            6.1212963444
45600.000            5.2791763684
45800.000            -9.7142508480
46000.000            -7.6534650756
46200.000            -3.4368054174
46400.000            1.8789317433
46600.000            13.4941094636
46800.000            3.0494750678
47000.000            12.9736838279
47200.000            12.6373604978
47400.000            7.7335393481
47600.000            -9.3188984596
47800.000            -6.3299941552
48000.000            -2.9011377189
48200.000            2.9757849325
48400.000            7.6507132591
48600.000            9.1056808028
48800.000            7.8111897331
49000.000            4.5525659254
49200.000            -0.1166984631
49400.000            -8.8524402714
49600.000            -8.5071770512
49800.000            -7.8445539886
50000.000            -3.9913510278
50200.000            -0.2314315972
50400.000            2.9634800758
50600.000            4.5439824639
50800.000            11.7708018888
51000.000            9.4452834822
51200.000            6.4716283507
51400.000            0.9394304458
51600.000            -1.3702998873
51800.000            20.5489709857
52000.000            16.2851878413
52200.000            -14.7669137524
52400.000            -13.0376177671
52600.000            -6.1530494782
52800.000            5.8372437583
53000.000            14.1308253050
53200.000            0.8674924061
53400.000            2.5578225452
53600.000            -3.1790610510
53800.000            1.0887427045
54000.000            5.6708929077
54200.000            15.1578746200
54400.000            1.5854949975
54600.000            -8.2052446375
54800.000            -6.2744227020
55000.000            -1.9092438634
55200.000            4.4849818815
55400.000            10.1055254126
55600.000            15.8976489395
55800.000            20.5659668401
56000.000            17.0652845004
56200.000            16.3527718734
56400.000            9.5239318862
56600.000            -1.5989155659
56800.000            -8.0580140638
57000.000            -4.1127599147
57200.000            2.1206498518
57400.000            11.4833843954
57600.000            11.3863142685
57800.000            -0.7041390163
58000.000            -6.2243192425
58200.000            -12.2168566074
58400.000            -10.0586443151
58600.000            -11.4052492329
58800.000            -5.0553291806
59000.000            0.1563061867
59200.000            0.0621648168
59400.000            4.1749044408
59600.000            7.3049652614
59800.000            16.0102890523
60000.000            -12.2672451813
60200.000            -15.5629796050
60400.000            -12.7299819980
60600.000            10.7257587004
60800.000            14.0790393859
61000.000            12.8981721567
61200.000            12.7456090305
61400.000            -0.0537368890
61600.000            3.2516729048
61800.000            0.0620231693
62000.000            2.8128917048
62200.000            7.3633670443
62400.000            8.9851274015
62600.000            7.1280633397
62800.000            2.4925946741
63000.000            1.4591999923
63200.000            1.4778622419
63400.000            -1.8302764016
63600.000            1.9172828382
63800.000            -4.9465744750
64000.000            -8.9816056338
64200.000            -13.0890614659
64400.000            -12.6111538709
64600.000            -8.1027706795
64800.000            -0.9490977572
65000.000            11.3512675534
65200.000            3.5320468747
65400.000            1.8082331684
65600.000            0.3606302857
65800.000            -3.0546115982
66000.000            -1.8518776304
66200.000            1.1336267440
66400.000            1.9791101153
66600.000            3.0856125708
66800.000            1.3614290342
67000.000            7.1154162508
67200.000            4.9708562536
67400.000            2.7341381204
67600.000            -0.4487871398
67800.000            -1.4240008643
68000.000            -1.7425445778
68200.000            -0.2015443379
68400.000            -1.3912987051
68600.000            2.7103215148
68800.000            3.9605960079
69000.000            -7.5535148663
69200.000            6.2990110319
69400.000            8.2963547586
69600.000            9.3056098040
69800.000            5.0303558751
70000.000            -5.1751696596
70200.000            9.1691584878
70400.000            12.5595390323
70600.000            13.2934675578
70800.000            7.9414102204
71000.000            -7.7490665787
71200.000            -5.0695731592
71400.000            0.7778128856
71600.000            5.2470525621
71800.000            7.1606434120
72000.000            1.9468330304
72200.000            11.1069383888
72400.000            6.1904345702
72600.000            -3.6323464440
72800.000            -4.3220351829
73000.000            -1.8756746255
73200.000            1.7684295141
73400.000            -0.5942042822
73600.000            11.1849309348
73800.000            10.2637633116
74000.000            9.1730081845
74200.000            9.3602473415
74400.000            10.7658243303
74600.000            11.7100048010
74800.000            10.1306198680
75000.000            -8.2860460466
75200.000            -10.1200117503
75400.000            -12.9707751036
75600.000            5.6733168130
75800.000            7.1654341997
76000.000            4.2260380421
76200.000            3.9657289744
76400.000            0.1928685179
76600.000            -3.6450647937
76800.000            -5.6735520739
77000.000            -4.9033435001
77200.000            0.5318977900
77400.000            0.8243611322
77600.000            2.1223857881
77800.000            -0.6404339929
78000.000            5.2195626773
78200.000            -9.0412050395
78400.000            -11.4431191024
78600.000            0.0458755465
78800.000            5.9110586549
79000.000            16.1857793968
79200.000            19.0845930657
79400.000            4.2805009411
79600.000            -7.0762774206
79800.000            2.8426896405
80000.000            7.0628461485
80200.000            1.2093894440
80400.000            -3.6158853095
80600.000            -11.7480457510
80800.000            -11.3908484058
81000.000            -5.9569701737
81200.000            1.4937084887
81400.000            -5.0254439138
81600.000            -6.0763472409
81800.000            0.2382660130
82000.000            10.7809951086
82200.000            8.6835086255
82400.000            -2.6772477522
82600.000            -4.5004984084
82800.000            15.6858285686
83000.000            14.7014969574
83200.000            19.6521849133
83400.000            9.7424536315
83600.000            1.0891504039
83800.000            -7.6507132591
84000.000            1.6700040145
84200.000            -7.7332969890
84400.000            -11.5020911734
84600.000            -7.4420439716
84800.000            1.5589889352
85000.000            3.5363314776
85200.000            5.2031514497
85400.000            2.0606636678
85600.000            -1.7199532940
85800.000            -4.4143929167
86000.000            -3.8309351644
86200.000            -1.9558807753
86400.000            9.4982385601
86600.000            10.7346843585
86800.000            1.2206329553
87000.000            12.1835778625
87200.000            11.8929949944
87400.000            7.7168572500
87600.000            3.8213358108
87800.000            -6.8819376223
88000.000            -6.1719914993
88200.000            -1.7733887078
88400.000            3.4437634363
88600.000            7.3787658904
88800.000            7.6144118153
89000.000            4.9918800249
89200.000            0.9910073917
89400.000            -3.3350016087
89600.000            -3.7950614456
89800.000            -5.5291731661
90000.000            -4.9137377582
90200.000            -3.9425343902
90400.000            -1.6707481168
90600.000            -0.6270130390
90800.000            1.8833589271
91000.000            -1.6098939647
91200.000            -7.8049160896
91400.000            -7.7677306014
91600.000            -8.5889337833
91800.000            -3.3245324962
92000.000            -4.9135666599
92200.000            -12.5899661588
92400.000            -11.2351484875
92600.000            -6.5500914422
92800.000            4.0570529788
93000.000            13.1226538485
93200.000            -5.5175954756
93400.000            -3.3368587424
93600.000            -3.6114046608
93800.000            1.2596029465
94000.000            6.8453510048
94200.000            16.5363609375
94400.000            6.5495210948
94600.000            -1.7212098017
94800.000            -2.2736451860
95000.000            -0.9888470453
95200.000            2.8844234980
95400.000            6.1283399391
95600.000            10.5736518284
95800.000            12.9564027998
96000.000            9.9328866865
96200.000            9.5879513953
96400.000            5.1506454923
96600.000            -1.7527971387
96800.000            -3.8460916751
97000.000            -4.7301914732
97200.000            1.5007725538
97400.000            8.5944802309
97600.000            8.2670112803
97800.000            1.7555757172
98000.000            -4.7189060783
98200.000            -13.1749530684
98400.000            -11.0938493370
98600.000            -11.0527856288
98800.000            -4.8683680458
99000.000            0.0328441271
99200.000            -0.5342349714
99400.000            3.4675782570
99600.000            7.9654780742
99800.000            15.6859997084
100000.000            -13.7736849471
100200.000            -15.2648684240
100400.000            -10.7514520265
100600.000            2.9386190548
100800.000            7.7876636441
101000.000            23.1903949022
101200.000            21.3873553345
101400.000            6.5390698256
101600.000            -3.1752398480
101800.000            -1.4694873088
102000.000            0.4932815837
102200.000            5.4390611055
102400.000            8.3888621656
102600.000            8.4826243606
102800.000            5.4174384931
103000.000            8.9018735223
103200.000            5.8899849767
103400.000            8.9977744311
103600.000            3.2563139600
103800.000            2.4356348003
104000.000            2.3891957191
104200.000            4.9181007795
104400.000            5.1478152337
104600.000            5.3127260016
104800.000            5.4097818194
105000.000            6.9849819277
105200.000            0.8481753955
105400.000            -1.7743440131
105600.000            -2.4107042739
105800.000            -4.4383075393
106000.000            -1.9944974275
106200.000            1.0197794018
106400.000            3.8223124996
106600.000            5.5246105292
106800.000            4.0856835228
107000.000            11.5926879937
107200.000            7.2270582853
107400.000            4.7796390391
107600.000            -4.1931585463
107800.000            -8.7467011368
108000.000            -9.2362577424
108200.000            -7.1415801224
108400.000            -6.2559796904
108600.000            2.4232426066
108800.000            3.5648372544
109000.000            -8.2484185362
109200.000            6.3048283619
109400.000            8.2995485973
109600.000            9.3990582427
109800.000            5.0864121355
110000.000            -5.2166397388
110200.000            9.3891630296
110400.000            13.0155460106
110600.000            13.6617863215
110800.000            7.8637456034
111000.000            -8.0026065751
111200.000            -5.1695447877
111400.000            0.8995218660
111600.000            5.4925081065
111800.000            6.4784295270
112000.000            2.0633014385
112200.000            11.0849807255
