# lambba_val.val 0.5000
#time (ps)      gradients (kcal/mol*lam)
0.000            0.4369294110
200.000            11.0726045783
400.000            7.7176414332
600.000            3.5380389025
800.000            1.8406813516
1000.000            4.0938249740
1200.000            -0.7940697256
1400.000            12.1370675086
1600.000            1.9306223080
1800.000            -0.7095468976
2000.000            -1.7746371982
2200.000            3.1830088003
2400.000            0.4117208482
2600.000            0.9337434157
2800.000            -5.9479661210
3000.000            3.6523899626
3200.000            2.9389077865
3400.000            4.8560703169
3600.000            6.0809669481
3800.000            -0.8535550915
4000.000            5.7500617700
4200.000            6.2012494077
4400.000            -0.2425611256
4600.000            4.5108498876
4800.000            -1.8613272752
5000.000            -8.0213418764
5200.000            -10.0921511871
5400.000            -4.2930410587
5600.000            0.0038212075
5800.000            6.3529000255
6000.000            11.0317689972
6200.000            4.6434514893
6400.000            1.6167699954
6600.000            9.4211585225
6800.000            4.9443002904
7000.000            2.0777673118
7200.000            0.6583883488
7400.000            2.4943929940
7600.000            5.0868256225
7800.000            5.2283243650
8000.000            2.1764913453
8200.000            -0.9176601231
8400.000            0.4513587466
8600.000            8.6138001116
8800.000            11.6498350479
9000.000            13.3712605000
9200.000            12.0552822532
9400.000            8.3297760607
9600.000            3.0713382899
9800.000            -2.6550548043
10000.000            4.7013399299
10200.000            5.5139453708
10400.000            7.0354703628
10600.000            3.2431785593
10800.000            -4.7956724248
11000.000            -8.8851629009
11200.000            -9.9592643939
11400.000            0.8229854315
11600.000            1.4616403770
11800.000            -1.0614972187
12000.000            -0.1910603743
12200.000            0.8127765333
12400.000            -4.2372628383
12600.000            -3.7704481622
12800.000            -2.3793575408
13000.000            -0.3479009803
13200.000            1.9068395686
13400.000            3.9251785492
13600.000            -11.1837047294
13800.000            -7.5465995968
14000.000            -4.3801303730
14200.000            6.8681927125
14400.000            10.5848588168
14600.000            8.6638750478
14800.000            4.6622153317
15000.000            3.9315662385
15200.000            8.6326780294
15400.000            10.2123196128
15600.000            -6.8080229594
15800.000            -0.1823343330
16000.000            6.6437680673
16200.000            10.7805959010
16400.000            9.1780840866
16600.000            1.8897867150
16800.000            -9.5842157325
17000.000            -16.1800191134
17200.000            -18.7170727172
17400.000            -5.5209033897
17600.000            -0.1053968870
17800.000            -8.3320573910
18000.000            -7.6884405714
18200.000            -1.1763615737
18400.000            7.4916198390
18600.000            9.7111140559
18800.000            7.9183403856
19000.000            5.1576035111
19200.000            5.5340779995
19400.000            5.7472101220
19600.000            -4.9397376535
19800.000            -7.5529873335
20000.000            4.1640325330
20200.000            1.0409083239
20400.000            1.0656606243
20600.000            -0.1270694069
20800.000            4.3468801632
21000.000            4.4429806818
21200.000            2.3235222856
21400.000            1.5872269310
21600.000            0.7466753511
21800.000            1.9360404363
22000.000            8.9058088482
22200.000            5.4785849409
22400.000            0.6113361649
22600.000            -2.6642371128
22800.000            -2.3026482230
23000.000            2.0131489794
23200.000            2.8529021027
23400.000            2.1144394992
23600.000            1.0105667970
23800.000            0.8396960885
24000.000            0.2932634161
24200.000            -0.1683042282
24400.000            -1.3774597515
24600.000            0.1772013677
24800.000            -2.1624612381
25000.000            -1.3832200764
25200.000            -1.8776387008
25400.000            -3.6476562274
25600.000            0.2317248660
25800.000            -2.0205632644
26000.000            -0.0877737062
26200.000            4.0207087381
26400.000            11.3788144789
26600.000            0.6401948360
26800.000            2.1665676089
27000.000            3.2262397752
27200.000            3.5188758288
27400.000            2.9612076701
27600.000            1.6684418450
27800.000            -0.8946188175
28000.000            -2.9448677271
28200.000            0.1575250009
28400.000            -0.8953602454
28600.000            -5.3814007979
28800.000            -8.9523477254
29000.000            -8.0033764670
29200.000            -10.0663722911
29400.000            -3.8604461533
29600.000            14.6302057858
29800.000            11.7799272100
30000.000            2.4355920273
30200.000            -8.7211361359
30400.000            -16.6659397988
30600.000            -16.7893591098
30800.000            -11.2725621028
31000.000            -8.6818404572
31200.000            0.6346626382
31400.000            1.3124136704
31600.000            -6.1130194283
31800.000            0.0949598575
32000.000            4.1496602292
32200.000            8.7392726258
32400.000            9.8661295929
32600.000            7.0702033809
32800.000            2.8328835375
33000.000            -2.4875490387
33200.000            0.8169399389
33400.000            0.1255580343
33600.000            -5.3772373923
33800.000            -7.8372395115
34000.000            -4.7939044072
34200.000            -4.1238243044
34400.000            5.1522994463
34600.000            5.7786352794
34800.000            2.2587898897
35000.000            -1.2068742049
35200.000            -8.2735415742
35400.000            8.8382247568
35600.000            12.8237441930
35800.000            15.5795761925
36000.000            21.8452158529
36200.000            15.7420060678
36400.000            14.9957869650
36600.000            9.3286511155
36800.000            0.6468106583
37000.000            -3.1721725436
37200.000            -7.7958906296
37400.000            -2.7758505884
37600.000            -3.2252702143
37800.000            -0.9518228590
38000.000            -1.9571996607
38200.000            -4.8727239391
38400.000            -3.8214356187
38600.000            -1.1621033394
38800.000            6.5914118008
39000.000            -5.7138458487
39200.000            2.5817104354
39400.000            10.3063098756
39600.000            17.3405255097
39800.000            -7.1080733097
40000.000            0.7268278842
40200.000            9.7015324805
40400.000            9.2675117481
40600.000            -0.0378698771
40800.000            -4.0574949891
41000.000            -3.8382033045
41200.000            -3.8026147415
41400.000            -11.9315207812
41600.000            3.6228468923
41800.000            0.4128615074
42000.000            -4.2378331679
42200.000            3.4228893797
42400.000            1.2095547487
42600.000            3.7402777335
42800.000            4.4182854103
43000.000            1.7237638053
43200.000            5.7943193407
43400.000            8.8456960824
43600.000            9.1944525470
43800.000            -0.0849790917
44000.000            6.1026394377
44200.000            6.3938496998
44400.000            -0.0434020731
44600.000            4.4353952985
44800.000            -1.8050357539
45000.000            -8.2356717047
45200.000            -10.3524495452
45400.000            -4.4444635376
45600.000            0.0217295530
45800.000            6.4134119989
46000.000            10.9885950392
46200.000            4.4359656282
46400.000            1.6329673515
46600.000            9.1320015229
46800.000            4.0470579578
47000.000            1.1679777338
47200.000            -0.3860560217
47400.000            1.6016562636
47600.000            4.3629064211
47800.000            4.6111708405
48000.000            2.6862518286
48200.000            -1.2162276057
48400.000            0.1793115873
48600.000            8.1837716924
48800.000            11.4570066287
49000.000            16.0613905308
49200.000            14.8506951644
49400.000            9.2874162675
49600.000            1.2326816123
49800.000            -7.0256606603
50000.000            -6.0753776859
50200.000            -5.4530341779
50400.000            -2.8994409858
50600.000            -1.4718492753
50800.000            6.3331095993
51000.000            7.4531796221
51200.000            3.8321578118
51400.000            -0.4586589638
51600.000            -2.6379449219
51800.000            -1.5634441916
52000.000            0.3154492326
52200.000            2.2866219652
52400.000            2.9468924011
52600.000            5.0588224488
52800.000            5.1094106739
53000.000            3.0744180710
53200.000            -0.1811366414
53400.000            -3.2806492094
53600.000            0.5467748678
53800.000            0.2748417744
54000.000            5.8935566691
54200.000            1.4477813740
54400.000            5.5455986553
54600.000            5.3148433496
54800.000            5.9505325657
55000.000            5.4539467101
55200.000            12.1436262665
55400.000            14.4547724286
55600.000            -4.1795454960
55800.000            1.9296527471
56000.000            7.7084591247
56200.000            9.8709773679
56400.000            8.5669190734
56600.000            7.7804346776
56800.000            3.2574367996
57000.000            0.5240187217
57200.000            -3.7190044456
57400.000            12.7750380787
57600.000            6.5453291778
57800.000            4.7534680455
58000.000            -3.5574871380
58200.000            -8.5271670812
58400.000            0.4183937029
58600.000            -4.2731365630
58800.000            -3.2574367996
59000.000            -3.5455102162
59200.000            -5.3535687224
59400.000            -1.8679430975
59600.000            -0.9992172395
59800.000            -0.1491411580
60000.000            6.1879037055
60200.000            2.7230951143
60400.000            2.8067624449
60600.000            -0.5975912254
60800.000            7.4500428300
61000.000            5.9849804694
61200.000            2.9521964658
61400.000            1.5138255274
61600.000            0.5655387079
61800.000            1.7690479656
62000.000            8.3483688048
62200.000            4.9609539067
62400.000            0.5819641965
62600.000            -2.3676087520
62800.000            -0.2518574965
63000.000            -0.7915602801
63200.000            3.5639888908
63400.000            4.1814846119
63600.000            5.2352823838
63800.000            5.6424406017
64000.000            5.2011766827
64200.000            5.8167332878
64400.000            12.1871994321
64600.000            13.7378682808
64800.000            11.9920897419
65000.000            10.9221516426
65200.000            8.1680306260
65400.000            4.8412987818
65600.000            5.4853148268
65800.000            -1.5088066245
66000.000            -4.3343329118
66200.000            -6.1119928267
66400.000            -12.1280562806
66600.000            1.3228221843
66800.000            -1.4157858870
67000.000            -3.5043039093
67200.000            -4.1447553957
67400.000            -3.0910716933
67600.000            -0.9310628659
67800.000            0.3337568089
68000.000            1.5684630886
68200.000            2.2671166949
68400.000            1.0893863289
68600.000            -3.0288487429
68800.000            -4.8261850560
69000.000            -7.6555325701
69200.000            -1.0593299697
69400.000            5.5083561383
69600.000            5.6371365369
69800.000            7.5328546870
70000.000            3.5869731676
70200.000            -3.8277662732
70400.000            -9.2958001015
70600.000            -10.7255020500
70800.000            -10.0871322723
71000.000            -12.1455083892
71200.000            12.6058783057
71400.000            4.8618306477
71600.000            -1.6010859340
71800.000            1.0892722654
72000.000            -0.8958735403
72200.000            -1.4298159943
72400.000            -1.5297377218
72600.000            -1.1739091570
72800.000            -2.1328611391
73000.000            -2.6299032785
73200.000            -5.0363514669
73400.000            5.7553088001
73600.000            4.3496177418
73800.000            4.5002417580
74000.000            5.9941057313
74200.000            2.8368188101
74400.000            2.6463857966
74600.000            4.5669703046
74800.000            -0.6668292235
75000.000            -4.4515356200
75200.000            -6.0360249606
75400.000            -6.3834697092
75600.000            -8.1256551425
75800.000            -9.9779141846
76000.000            -2.5022065103
76200.000            15.9724191828
76400.000            8.2181625495
76600.000            -2.6461006347
76800.000            -12.3735260807
77000.000            -1.9442531839
77200.000            -5.0806660663
77400.000            1.4320402780
77600.000            0.5046275197
77800.000            -0.0785343689
78000.000            -2.6398840437
