# lambba_val.val 0.5625
#time (ps)      gradients (kcal/mol*lam)
0.000            1.7261249475
200.000            1.5930702226
400.000            3.8778264496
600.000            3.4850286815
800.000            2.4417027144
1000.000            4.0802084487
1200.000            4.8504985838
1400.000            4.3419898108
1600.000            4.3530679344
1800.000            1.9570362655
2000.000            0.2412073137
2200.000            3.8076230001
2400.000            2.2550578204
2600.000            3.9503915394
2800.000            2.3865128507
3000.000            4.3616691504
3200.000            3.0598794722
3400.000            4.8804685844
3600.000            1.7729875967
3800.000            4.5886189674
4000.000            3.4451693148
4200.000            4.8049343910
4400.000            2.7202643398
4600.000            2.4146930824
4800.000            1.4901265433
5000.000            1.4600369821
5200.000            3.5727350953
5400.000            3.1202382263
5600.000            4.7948313611
5800.000            2.0490181381
6000.000            4.4374702471
6200.000            2.7151546427
6400.000            4.1920541846
6600.000            4.8945781358
6800.000            3.5484681892
7000.000            4.2616649365
7200.000            2.7041001383
7400.000            1.3329723518
7600.000            3.0738885517
7800.000            2.6817345799
8000.000            4.1815708045
8200.000            5.6656767789
8400.000            3.0454714105
8600.000            3.1270083294
8800.000            2.4475434738
9000.000            2.4937139082
9200.000            5.3762611720
9400.000            1.4468165274
9600.000            4.6416916788
9800.000            2.0641148151
10000.000            -0.1725716270
10200.000            2.7889381636
10400.000            1.7884743669
10600.000            4.8987891237
10800.000            2.5173980673
11000.000            5.1581291760
11200.000            4.7912239938
11400.000            3.5477781922
11600.000            3.5439807032
11800.000            4.2323676648
12000.000            -0.3100067112
12200.000            4.9564555332
12400.000            4.5543435437
12600.000            0.4939297861
12800.000            5.3020764391
13000.000            2.4118625689
13200.000            3.0729394730
13400.000            2.5723204879
13600.000            4.6259560680
13800.000            4.0181536375
14000.000            3.3081589775
14200.000            1.8642378081
14400.000            2.7316847726
14600.000            0.7074827298
14800.000            1.0413057288
15000.000            0.2588991278
15200.000            0.3779608654
15400.000            4.5585445158
15600.000            -1.3305885037
15800.000            2.3053252089
16000.000            3.0500165954
16200.000            2.2820099729
16400.000            1.9921152991
16600.000            4.4053968340
16800.000            4.4586328753
17000.000            3.6588450582
17200.000            3.7675282954
17400.000            3.1983103588
17600.000            3.5598022871
17800.000            4.0921826368
18000.000            4.0200685235
18200.000            4.2182682892
18400.000            3.8712437760
18600.000            4.9402136724
18800.000            3.7399525976
19000.000            2.8620038047
19200.000            2.5158457890
19400.000            4.3323022426
19600.000            1.8282581439
19800.000            3.0813071951
20000.000            3.5220259278
20200.000            3.7088260750
20400.000            4.1670063331
20600.000            4.2280542895
20800.000            3.5234163705
21000.000            0.3906757069
21200.000            3.4234904860
21400.000            4.6124591863
21600.000            4.9345250589
21800.000            5.5020175138
22000.000            3.3047628665
22200.000            3.8587341149
22400.000            2.6336172257
22600.000            4.4053697042
22800.000            4.1947214512
23000.000            4.6544759167
23200.000            2.6711379664
23400.000            0.9197985878
23600.000            3.8742541524
23800.000            3.4240529880
24000.000            3.8049739980
24200.000            2.5684585458
24400.000            0.9061421655
24600.000            4.4525286993
24800.000            -0.3066997441
25000.000            3.3446475840
25200.000            2.2422191925
25400.000            3.1708360343
25600.000            4.1240528466
25800.000            -0.5236319719
