# lambba_val.val 0.1250
#time (ps)      gradients (kcal/mol*lam)
0.000            11.0540118342
200.000            10.2515297216
400.000            -8.8868168372
600.000            -5.0025309275
800.000            1.0322442203
1000.000            -5.3930996798
1200.000            -1.4818639067
1400.000            -2.4806248861
1600.000            -2.4404683434
1800.000            -6.1024041946
2000.000            -0.2198874765
2200.000            -0.6248352050
2400.000            -2.4923130703
2600.000            -3.4366307552
2800.000            -3.1699821202
3000.000            -1.1818926567
3200.000            6.4193006075
3400.000            9.8084978205
3600.000            11.0051916267
3800.000            2.1774867492
4000.000            -3.7985511438
4200.000            4.0233465089
4400.000            6.4090489421
4600.000            3.4195422564
4800.000            4.0602967303
5000.000            0.0310381444
5200.000            3.4767997747
5400.000            5.5144515378
5600.000            5.2675915500
5800.000            8.9121252470
6000.000            1.3036016371
6200.000            -6.4559158076
6400.000            -8.4238661847
6600.000            17.3020852928
6800.000            10.0823129613
7000.000            4.1010717246
7200.000            -2.1230764256
7400.000            -5.3354465001
7600.000            0.7920836026
7800.000            -1.8450782331
8000.000            -3.5423128077
8200.000            -11.0593158634
8400.000            -7.6546485257
8600.000            6.4460918731
8800.000            8.2001544441
9000.000            -5.8554729164
9200.000            -8.2205009264
9400.000            -10.3285527126
9600.000            -8.2891971300
9800.000            -2.8292013455
10000.000            5.9813446085
10200.000            4.3708197393
10400.000            -6.1316549870
10600.000            -13.6348097434
10800.000            -5.4535617345
11000.000            2.7549943514
11200.000            10.2993803741
11400.000            12.7523959748
11600.000            8.2051732996
11800.000            9.7424536315
12000.000            2.1435619486
12200.000            -4.2740241358
12400.000            -7.1515323821
12600.000            -19.0334915279
12800.000            -14.2093026285
13000.000            -15.6508674234
13200.000            -11.8241562336
13400.000            -8.9525045739
13600.000            0.6674530180
13800.000            1.0237630157
14000.000            5.0742284702
14200.000            7.1663324168
14400.000            8.5492958843
14600.000            2.8583950854
14800.000            -1.3147034569
15000.000            -0.4611280617
15200.000            0.7058921141
15400.000            7.2514683594
15600.000            10.7753203358
15800.000            -5.0235404372
16000.000            -6.3603855831
16200.000            -6.1043718279
16400.000            -3.0882503416
16600.000            -2.2236103604
16800.000            -4.6328077145
17000.000            -5.9635004676
17200.000            -1.1396827091
17400.000            1.5233478028
17600.000            1.7332312756
17800.000            2.1249353442
18000.000            -8.0852187690
18200.000            -11.1499982536
