# lambba_val.val 1.0000
#time (ps)      gradients (kcal/mol*lam)
0.000            2.4165648988
200.000            2.8675208929
400.000            1.2578185680
600.000            1.1434402951
800.000            0.3704932627
1000.000            -0.7472343781
1200.000            2.3194042445
1400.000            1.9683402390
1600.000            0.8180760142
1800.000            -1.6909860920
2000.000            1.6192018646
2200.000            2.6427294001
2400.000            0.1755336240
2600.000            0.7039109189
2800.000            2.4264983960
3000.000            2.2592847541
3200.000            2.4887970013
3400.000            0.5092284033
3600.000            1.5903668601
3800.000            2.4173959468
4000.000            1.5992128427
4200.000            0.2310531168
4400.000            2.2648796261
4600.000            -1.2098932509
4800.000            0.1904888332
5000.000            1.9767032291
5200.000            2.2039348991
5400.000            2.2701149918
5600.000            0.5365057143
5800.000            -4.8826534039
6000.000            0.1565812527
6200.000            1.2697245314
6400.000            1.1850903321
6600.000            0.6614875032
6800.000            0.8489063095
7000.000            1.4320733733
7200.000            -2.4192053143
7400.000            2.3673187750
7600.000            -0.7247989940
7800.000            2.3320014977
8000.000            1.5841318565
8200.000            1.9025312279
8400.000            2.5278547921
8600.000            -3.6953206305
8800.000            1.7870710502
9000.000            -3.5527967274
9200.000            -0.5500237464
9400.000            0.4803283876
9600.000            1.5582264321
9800.000            0.2354402245
10000.000            -6.4866092504
10200.000            2.6512680842
10400.000            0.9945697621
10600.000            1.7915686231
10800.000            2.6716841194
11000.000            2.8319772260
11200.000            2.4494970293
11400.000            -0.5210722482
11600.000            -1.7801667038
11800.000            1.6209863795
12000.000            2.3818051542
12200.000            2.2987264057
12400.000            -1.8752274798
12600.000            1.3259937025
12800.000            1.9221521688
13000.000            2.2635204404
13200.000            2.3540916076
13400.000            1.5914709668
13600.000            2.1420028448
13800.000            2.3575193077
14000.000            2.4565466844
14200.000            2.2899995627
14400.000            -0.9296494682
14600.000            2.2874461284
14800.000            -0.6741596523
15000.000            2.4221909448
15200.000            2.3076794782
15400.000            -0.1385017821
15600.000            2.1543273714
15800.000            0.8460854797
16000.000            1.8835240954
16200.000            2.3692164817
