# lambda_val.val 0.56250
    1         0.4521358003
    2         1.1575314707
    3         0.8264576584
    4         0.7900654929
    5         1.3011824419
    6         1.0601370975
    7         0.5900178886
    8         0.2956691329
    9         1.0579827184
   10         0.6047160950
   11         0.4095458422
   12         1.2347962417
   13         0.6331906575
   14         0.8086022536
   15         0.7737781143
   16         0.5006978375
   17         1.5088271489
   18         0.7290789299
   19         0.7739269604
   20         1.2155776578
   21         1.3027116320
   22         1.0147438125
   23         0.8166133503
   24         1.0139494678
   25         0.9895762963
   26         0.5987367576
   27         0.4800577198
   28         1.4746411949
   29         0.7201849896
   30         0.9811186467
   31         1.1319895767
   32         1.1869479538
   33         0.8817679714
   34         0.8102357700
   35         0.6832898795
   36         0.8815631952
   37         1.0840108192
   38         0.9207036854
   39         0.9739252131
   40         1.1965434110
   41         1.1250890216
   42         1.1133686067
   43         0.7129636030
   44         0.8330734429
   45         1.1265706520
   46         1.7123243862
   47         1.2011644598
   48         0.7663812334
   49         0.6256642005
   50         1.3958895579
   51         1.3367407521
   52         1.1704556956
   53         0.2833997287
   54         0.6251981904
   55         0.7552037531
   56         0.6270865552
   57         0.9564712099
   58         0.4492229671
   59         1.5006138810
   60         0.7380626934
   61         1.0102352891
   62         1.0744615971
   63         0.9905510198
   64         1.2325150731
   65         1.2279415202
   66         0.7096521439
   67         0.9060772709
   68         0.7672716495
   69         0.2343240685
   70         0.6967254695
   71         0.9431529627
   72         0.9804664819
   73         1.1484578290
   74         1.2965818359
   75         1.0278082301
   76         0.9068633553
   77         1.2684491982
   78         0.9678446013
   79         1.1797666416
   80         1.2391072332
   81         0.5825815466
   82         0.8328271664
   83         0.9696541998
   84         0.8461384354
   85         0.7792172788
   86         0.3355820884
   87         0.9230785825
   88         1.2368585488
   89         0.8311699415
   90         0.2211692470
   91         1.0156327638
   92         1.3015532090
   93         0.6609698739
   94         1.4531488708
   95         1.1379086342
   96         1.4281931778
   97         1.2287891132
   98         1.0853866628
   99         1.1370354717
  100         0.9265026567
