# lambba_val.val 0.8750
#time (ps)      gradients (kcal/mol*lam)
0.000            -10.4112505357
200.000            -8.1146192346
400.000            -17.3535289916
600.000            -1.7083016386
800.000            2.3458150354
1000.000            6.0410581074
1200.000            -2.8906365250
1400.000            3.4960519585
1600.000            8.6595690969
1800.000            9.1458889899
2000.000            13.2342673597
2200.000            9.0719458037
2400.000            3.0155885869
2600.000            -0.1013830023
2800.000            2.8112092333
3000.000            4.0858118480
3200.000            4.8024664792
3400.000            11.4561511669
3600.000            12.1914769190
3800.000            15.2089760985
4000.000            15.2932137647
4200.000            12.4272796331
4400.000            7.1878908725
4600.000            13.2775553516
4800.000            12.2199933995
5000.000            -9.5489693543
5200.000            -11.6907846629
5400.000            -9.0568605953
5600.000            -5.5621809811
5800.000            1.0595814907
6000.000            10.9737094346
6200.000            9.6638907381
6400.000            19.4226843660
6600.000            18.1988713652
6800.000            5.4416489753
7000.000            2.4269408392
7200.000            2.6454304973
7400.000            3.5130121321
7600.000            3.5993314951
7800.000            3.7925306046
8000.000            1.6724831637
8200.000            1.6677913180
8400.000            1.3855615487
8600.000            -0.0164132105
8800.000            0.2452066486
9000.000            2.3715582802
9200.000            2.2567375938
9400.000            3.9983411280
9600.000            6.3967441328
9800.000            3.6375899101
10000.000            6.8110171943
10200.000            5.1718332340
10400.000            14.2479139259
10600.000            -12.0664892416
10800.000            -11.3552313433
11000.000            -14.0381467582
11200.000            -7.6637595556
11400.000            -3.3854401192
11600.000            3.9255742166
11800.000            13.7454536403
12000.000            14.9874601776
12200.000            12.6049943206
12400.000            10.0452130430
12600.000            4.0567000904
12800.000            4.1165846876
13000.000            -0.5650429557
13200.000            1.7710334245
13400.000            1.8198473937
13600.000            0.3348507385
13800.000            1.7711216511
14000.000            -1.8994529115
14200.000            -2.5731038054
14400.000            2.2411729449
14600.000            -4.5350960209
14800.000            -7.4341591471
15000.000            -5.4731596788
15200.000            2.5688013828
15400.000            -8.4038190488
15600.000            -3.2027029945
15800.000            2.0900374128
16000.000            6.3216744838
16200.000            8.0072547463
16400.000            4.3218284394
16600.000            6.0773167959
16800.000            9.9251301872
17000.000            10.6010561374
17200.000            12.2816460084
17400.000            12.6248417934
17600.000            6.9914124197
17800.000            -2.5218436638
18000.000            -0.2388680058
18200.000            1.8947779901
18400.000            4.5075597990
18600.000            6.7194507597
18800.000            9.2150699710
19000.000            11.1982481730
19200.000            10.4348906586
19400.000            10.9326457264
19600.000            12.8163869606
19800.000            12.9781323953
20000.000            8.2018654270
20200.000            2.8191974118
20400.000            4.7546799952
20600.000            7.5203644466
20800.000            4.7492190938
21000.000            6.4896650387
21200.000            4.0401819212
21400.000            -2.9161516428
21600.000            7.9866087990
21800.000            8.0214987249
22000.000            6.2781868881
22200.000            17.4950847925
22400.000            11.0159993482
22600.000            15.0166610394
22800.000            28.4272742647
23000.000            28.7550996083
23200.000            20.2316396666
23400.000            23.1689505397
23600.000            2.3712945079
23800.000            -11.1637717460
24000.000            -21.4466695665
24200.000            -21.9145679145
24400.000            -11.7168202093
24600.000            -1.1355395782
24800.000            -7.5826301582
25000.000            4.0256777283
25200.000            6.2350556854
25400.000            6.4089705475
25600.000            4.4888280379
25800.000            -7.6983500165
26000.000            -3.1508226164
26200.000            2.4348185181
26400.000            -2.3861123800
26600.000            -4.5979677133
26800.000            -4.5173159951
27000.000            -3.6257591391
27200.000            -2.4329809830
27400.000            3.5451822753
27600.000            2.4493583503
27800.000            1.4700536297
28000.000            0.3721921982
28200.000            -0.6626369685
28400.000            -1.4653083133
28600.000            8.7130659989
28800.000            5.6043711047
29000.000            -3.0661197773
29200.000            10.4954026320
29400.000            2.3148817893
29600.000            -5.3593361752
29800.000            -7.1784234496
30000.000            -0.6504198876
30200.000            0.0075957589
30400.000            0.6253133053
30600.000            1.2756095998
30800.000            1.8888474564
31000.000            2.3981712841
31200.000            -6.1907910225
31400.000            -11.1969934443
31600.000            5.8000368925
31800.000            0.7205701865
32000.000            1.4134831850
32200.000            7.8553902334
32400.000            5.0798248306
32600.000            6.3574198715
32800.000            3.7396289856
33000.000            -0.9011862925
33200.000            -1.9689136937
33400.000            -5.7381989177
33600.000            -7.6416307525
33800.000            -6.8905923980
34000.000            -21.7067398568
34200.000            -18.2832801119
34400.000            -18.1486823951
34600.000            -14.3173230341
34800.000            -11.5947982435
35000.000            -6.7961315897
35200.000            -0.6317758490
35400.000            -9.9264419625
35600.000            -10.8837114257
35800.000            -11.7686346517
36000.000            -15.9511458415
36200.000            -15.3623376992
36400.000            8.0914638892
36600.000            8.7629983186
36800.000            8.3510778660
37000.000            0.8880486622
37200.000            0.7540339355
37400.000            -3.9562222949
37600.000            -7.1775394052
37800.000            0.3143297802
38000.000            10.5919308755
38200.000            15.9219449797
38400.000            12.6887186860
38600.000            -1.7465101526
38800.000            -15.4122986015
39000.000            -1.9099175647
39200.000            10.0223713353
39400.000            10.5417419054
39600.000            9.5623150565
39800.000            -1.0715862598
40000.000            4.3315810716
40200.000            5.4707856863
40400.000            -1.7822760463
40600.000            -6.5219314140
40800.000            -7.3272936683
41000.000            -6.2899784559
41200.000            -1.5760930299
41400.000            -2.7245940107
41600.000            -7.1533004116
41800.000            -1.6497136537
42000.000            8.0460514155
42200.000            12.5356422590
42400.000            3.7233745947
42600.000            0.5837402386
42800.000            3.0016351190
43000.000            3.5400136636
43200.000            4.0965696863
43400.000            8.1437773411
43600.000            7.4446959862
43800.000            9.7275395036
44000.000            10.2484214528
44200.000            8.9086462346
44400.000            5.9674143269
44600.000            14.4365219048
44800.000            13.7116331306
45000.000            1.0074028040
45200.000            -3.9294524544
45400.000            -7.2958257675
45600.000            -8.8999914589
45800.000            -10.2261500925
46000.000            -2.1496707084
46200.000            5.3314613207
46400.000            15.7023681688
46600.000            13.7782476077
46800.000            3.2012842953
47000.000            0.8052034074
47200.000            0.9920876776
47400.000            2.8634407208
47600.000            3.4628873009
47800.000            4.4158615109
48000.000            2.8847229215
48200.000            2.7159374797
48400.000            1.9379100467
48600.000            0.9901752882
48800.000            1.2113018334
49000.000            4.2303404646
49200.000            4.2490544002
49400.000            7.2190023803
49600.000            11.3511534602
49800.000            17.9771272579
50000.000            14.4969197850
50200.000            8.5015022784
50400.000            22.3617062220
50600.000            14.1239242675
50800.000            6.6687484888
51000.000            8.0462937746
51200.000            2.8283654587
51400.000            1.4949128658
51600.000            -0.2219944304
51800.000            -6.9234005974
52000.000            -6.3026611248
52200.000            -3.5567278845
52400.000            2.3808368326
52600.000            -4.1748687956
52800.000            -4.7493545469
53000.000            -8.6405343306
53200.000            -2.0743150377
53400.000            -0.8258659290
53600.000            1.6086370122
53800.000            6.7756852462
54000.000            10.5846592130
54200.000            6.2291456695
54400.000            3.6301364160
54600.000            2.4124402102
54800.000            -1.9032429287
55000.000            -5.1574965754
55200.000            1.3286030093
55400.000            -5.2698443511
55600.000            -6.0937351869
55800.000            -2.5639838805
56000.000            1.2000231217
56200.000            4.3905959157
56400.000            3.7671937189
56600.000            6.0123134998
56800.000            1.5914616271
57000.000            3.0715539462
57200.000            6.5447445984
57400.000            8.9973467002
57600.000            6.6613769651
57800.000            4.6668278695
58000.000            -6.8065401036
58200.000            -6.9012432710
58400.000            -3.5848094826
58600.000            2.9807414519
58800.000            9.7308474355
59000.000            12.8711955786
59200.000            12.1909350949
59400.000            10.4362024339
59600.000            9.8436015822
59800.000            4.4262949782
60000.000            -0.3228462920
60200.000            0.3574610161
60400.000            3.7880891650
60600.000            7.5166715984
60800.000            6.4153083536
61000.000            -3.0107176137
61200.000            -3.2063994422
61400.000            -9.5897194248
61600.000            -10.2784493124
61800.000            -8.0766353312
62000.000            -4.3492505918
62200.000            15.6292519211
62400.000            17.1223174614
62600.000            15.3291445242
62800.000            13.8953932752
63000.000            7.7711525672
63200.000            -1.6524588109
63400.000            1.3736104699
63600.000            -1.6396749643
63800.000            -7.5557391500
64000.000            -11.4607422915
64200.000            -12.9313653317
64400.000            -2.9449924884
64600.000            -2.3471963044
64800.000            -6.7803619407
65000.000            3.9548570666
65200.000            4.6919651395
65400.000            3.8867240825
65600.000            1.8213168832
65800.000            -8.4658138780
66000.000            -3.9291459031
66200.000            1.6660384456
66400.000            2.0895410481
66600.000            7.3960896738
66800.000            0.2534220944
67000.000            2.3001156031
67200.000            3.2373469440
67400.000            6.8078946342
67600.000            4.3790538764
67800.000            -0.1432393463
68000.000            -4.4974471447
68200.000            -7.4598952878
68400.000            -8.1970461160
68600.000            1.5572895336
68800.000            6.5457426767
69000.000            8.6652438697
69200.000            7.2508125014
69400.000            9.4602831207
69600.000            6.2516380409
69800.000            1.4096771272
70000.000            1.7844539930
70200.000            0.9883691703
70400.000            0.7169227502
70600.000            0.4699277612
70800.000            0.2711101262
71000.000            0.1383879907
71200.000            -4.6830394873
71400.000            -7.4288836412
71600.000            -10.9097184488
71800.000            -5.4755479389
72000.000            1.0631048358
72200.000            7.5631106737
72400.000            2.4211519969
72600.000            3.0896850754
72800.000            3.2765499664
73000.000            1.0010997714
73200.000            2.7693345739
73400.000            4.0769895617
73600.000            2.9108047990
73800.000            0.4728669349
74000.000            5.8265999835
74200.000            8.0540502739
74400.000            8.2416744065
74600.000            -1.2305130232
74800.000            2.2052136739
75000.000            5.0005632883
75200.000            6.5274065830
75400.000            19.4448131098
75600.000            16.2662528769
75800.000            9.3537171069
76000.000            1.0380691526
76200.000            10.1778431858
76400.000            12.4743318111
76600.000            9.4806438943
76800.000            2.1543090892
77000.000            7.0270009589
77200.000            5.5167685015
77400.000            2.8610845480
77600.000            -0.5633608732
77800.000            -10.9689471702
78000.000            9.4480210667
78200.000            -2.1578691944
78400.000            15.4457199036
78600.000            1.9079517104
78800.000            -12.5611930279
79000.000            -8.6338044329
79200.000            -5.6122202662
79400.000            -5.2349972220
79600.000            -6.5542120806
79800.000            -3.1060980879
80000.000            5.8813943933
80200.000            15.2508953278
80400.000            0.5061714195
80600.000            1.9642557084
80800.000            -2.6620199569
81000.000            -6.7462705486
81200.000            -0.3393480292
81400.000            -8.1552552119
81600.000            -11.0868342656
81800.000            -13.9562474096
82000.000            -12.7946003778
82200.000            -4.9407357258
82400.000            5.6712992728
82600.000            2.3282150267
82800.000            1.3123486183
83000.000            2.2580288513
83200.000            2.0672162170
83400.000            -3.8698886702
83600.000            -1.6643737938
83800.000            -2.6011479791
84000.000            -2.8045702425
84200.000            -2.2276115804
84400.000            -1.0041628417
84600.000            0.0061438885
84800.000            2.3704069292
85000.000            4.1560835637
85200.000            4.3276137178
85400.000            0.1406720245
85600.000            0.1756762429
85800.000            -4.3999457585
86000.000            -2.2585073963
86200.000            4.3953367787
86400.000            15.1519431968
86600.000            14.1506727185
86800.000            2.3423609764
87000.000            2.7855551045
87200.000            3.0183849792
87400.000            2.7375529643
87600.000            3.2700553355
87800.000            3.7221127381
88000.000            2.5594159006
88200.000            2.5167784238
88400.000            1.9668765490
88600.000            0.2395408023
88800.000            0.5013022871
89000.000            2.9188945702
89200.000            2.9082543594
89400.000            4.9354530506
89600.000            7.7500219017
89800.000            8.0750098589
90000.000            8.3565530350
90200.000            3.7245936722
90400.000            18.1813052227
90600.000            14.5000565771
90800.000            8.2910506701
91000.000            12.3614921538
91200.000            11.7134552901
91400.000            12.6875495272
91600.000            5.7119209885
91800.000            -1.0895398270
92000.000            -4.4158080460
92200.000            -7.4782599048
92400.000            -14.7677122269
92600.000            -17.5092289692
92800.000            -19.2798738364
93000.000            -16.8739959836
93200.000            -1.5259860183
93400.000            -8.4180202721
93600.000            -12.5764207935
93800.000            -8.6797016841
94000.000            -6.0361532858
94200.000            -5.2896918180
94400.000            0.1513131658
94600.000            0.1365997020
94800.000            -4.1261804772
95000.000            -5.5790841259
95200.000            1.9649285143
95400.000            -7.9301319534
95600.000            -5.6558219551
95800.000            0.0958057050
96000.000            5.1432882421
96200.000            5.1291084261
96400.000            6.8763626514
96600.000            9.1961920532
96800.000            6.7845253937
97000.000            8.2666263047
97200.000            12.1822376232
97400.000            13.3291131436
97600.000            11.1983907302
97800.000            3.4609731324
98000.000            7.0005376816
98200.000            5.2804952537
98400.000            4.8060809387
98600.000            4.2944526241
98800.000            4.3002058211
99000.000            4.2626710144
99200.000            3.8267717647
99400.000            3.9438283221
99600.000            2.9329727935
99800.000            4.2638401910
100000.000            6.7661607767
100200.000            4.9915806014
100400.000            6.9185100078
100600.000            7.7522033708
100800.000            4.4864754290
101000.000            7.0076097403
101200.000            4.7712979722
101400.000            -4.0257205073
101600.000            0.0263638289
101800.000            -0.6880446998
102000.000            -1.2039370047
102200.000            -3.8979702682
102400.000            -4.1167058790
102600.000            -7.0972227736
102800.000            -6.4744942604
103000.000            -8.9203949878
103200.000            -12.0464706883
103400.000            0.7093447202
103600.000            11.7617336735
103800.000            8.1006176744
104000.000            1.4730104345
104200.000            -4.6827757091
104400.000            -3.4712212398
104600.000            -1.7081064823
104800.000            -6.4484444820
105000.000            4.6654804668
105200.000            4.5018101659
105400.000            2.7148912795
105600.000            -0.0141114660
105800.000            -2.8343681782
106000.000            -4.4666457878
106200.000            -5.7374860072
106400.000            -5.6929789200
106600.000            -1.7326832250
106800.000            1.1136903865
107000.000            5.9939916974
107200.000            9.3378049007
107400.000            11.6935507707
107600.000            -8.1229317900
107800.000            -5.8682696844
108000.000            -2.3724262543
108200.000            1.7012723293
108400.000            5.5812086018
108600.000            -17.7626833957
108800.000            -25.5281754221
109000.000            -26.8718716749
109200.000            -0.4829946556
109400.000            -1.4530030059
109600.000            -4.4674620700
109800.000            -6.5484089826
110000.000            -0.2087859454
110200.000            -0.6733666215
110400.000            -0.5777379661
110600.000            -0.3221026078
110800.000            0.0661131940
111000.000            0.5458499764
111200.000            -7.1827008772
111400.000            -11.1594942591
111600.000            5.6966575421
111800.000            1.3266367102
112000.000            1.2735194290
112200.000            5.9750567330
112400.000            0.3070704580
112600.000            2.2767445717
112800.000            2.3874954280
113000.000            4.3321121921
113200.000            6.9256391724
113400.000            6.6524941216
113600.000            5.5384196312
113800.000            4.2257920835
114000.000            -0.3833644457
114200.000            6.7372307973
114400.000            6.9981137348
114600.000            3.5372368759
114800.000            8.1545565986
115000.000            8.7397003567
115200.000            4.9002280797
115400.000            13.1909223212
115600.000            13.5786892908
115800.000            13.8660783202
116000.000            11.2024686133
116200.000            10.5942407291
116400.000            3.0716252367
116600.000            -0.3964844462
116800.000            -0.8407388316
117000.000            -0.3553540136
117200.000            3.5995204190
117400.000            1.5968975810
117600.000            -1.4247801612
117800.000            1.1210913052
118000.000            8.2499013920
118200.000            -7.1408386945
118400.000            14.7496327836
118600.000            3.4720696034
118800.000            -9.4899117727
119000.000            -9.0384389317
119200.000            -5.9394182632
119400.000            -5.2123123687
119600.000            -6.4505974871
119800.000            -2.6667839885
120000.000            6.9509047676
120200.000            15.4510809794
120400.000            0.9525328757
120600.000            1.7937860102
120800.000            -3.1551606842
121000.000            -7.5105405121
121200.000            -0.5847317429
121400.000            -8.5214067385
121600.000            -11.0086421158
121800.000            -13.8765724040
122000.000            -11.0616827636
122200.000            -2.9398577429
122400.000            6.1290385524
122600.000            2.8094020006
122800.000            2.4107238785
123000.000            2.8150536108
123200.000            2.2433499961
123400.000            1.4134662549
123600.000            3.5641100882
123800.000            5.0172668174
124000.000            5.6231064297
124200.000            5.2648183262
124400.000            4.0107885657
124600.000            11.9676511445
124800.000            11.9271006778
125000.000            3.1887138813
125200.000            -0.0218134577
125400.000            1.2370994386
125600.000            1.2681552162
125800.000            2.7278662737
126000.000            -2.0485352522
126200.000            5.4375069592
126400.000            15.9654611580
126600.000            14.3269615968
126800.000            3.2694707502
127000.000            1.4585628256
127200.000            1.6534323805
127400.000            2.6937837410
127600.000            3.3250457910
127800.000            4.5340516056
128000.000            3.2487000653
128200.000            2.9428894020
128400.000            1.9357686407
128600.000            1.1659225440
128800.000            1.1174968891
129000.000            4.0460598795
129200.000            3.9871519771
129400.000            7.2053857364
129600.000            11.7000240180
129800.000            14.4316740705
130000.000            13.7986083813
130200.000            9.9580952351
130400.000            17.3842697558
130600.000            -1.2684564187
130800.000            -2.4842910315
131000.000            -1.8879090873
131200.000            1.1224369230
131400.000            -3.5507429905
131600.000            -4.1115194476
131800.000            -5.1452843927
132000.000            -3.3118034547
132200.000            -0.3490861957
132400.000            5.0445214354
132600.000            0.1708957082
132800.000            0.3559913736
133000.000            -3.2214008893
133200.000            -0.2085380768
133400.000            0.2250044047
133600.000            0.1061812600
133800.000            2.4559278356
134000.000            -3.3422911324
134200.000            -1.2203321975
134400.000            2.3022757301
134600.000            -3.0873681118
134800.000            -6.2047640594
135000.000            -5.3191778535
135200.000            2.3184944699
135400.000            -8.4730428445
135600.000            -4.3896370525
135800.000            3.0046810338
136000.000            6.4196000725
136200.000            5.6388190084
136400.000            -4.3094023853
136600.000            -1.9690892455
136800.000            -4.5971193497
137000.000            -1.6599827000
137200.000            1.8933628608
137400.000            5.2392176623
137600.000            4.4207699083
137800.000            5.8692891463
138000.000            -6.7459568516
138200.000            -6.6207267558
138400.000            -3.1870349738
138600.000            3.3959234875
138800.000            10.0476084072
139000.000            13.0296901873
139200.000            11.9806546264
139400.000            10.1668358012
139600.000            10.1770447113
139800.000            2.4267839966
140000.000            -0.7072375125
140200.000            4.9984388124
140400.000            8.0453669749
140600.000            10.8765537971
140800.000            5.2619452887
141000.000            5.0454909964
141200.000            5.4305132951
141400.000            -2.4348042564
141600.000            1.5918867013
141800.000            0.9370580129
142000.000            0.2596722426
142200.000            5.4227140405
142400.000            5.2311047226
142600.000            0.6397965535
142800.000            -1.3575160407
143000.000            -6.3646274307
143200.000            -11.2768965770
143400.000            -4.6650313286
143600.000            2.1373471366
143800.000            2.4392831261
144000.000            2.5012547690
144200.000            1.7061780523
144400.000            4.0069851823
144600.000            10.4185507215
144800.000            -0.0224331575
145000.000            6.6615623369
145200.000            9.8730305711
145400.000            9.3508369059
145600.000            5.2974340438
145800.000            -7.8183615937
146000.000            -5.8341639832
146200.000            -2.0142923131
146400.000            0.1634593031
146600.000            4.1611488036
146800.000            1.8938235803
147000.000            5.3420052877
147200.000            7.2287407449
147400.000            9.4605968177
147600.000            3.6337437536
147800.000            -1.0188938334
148000.000            -5.2599705216
148200.000            -7.9051942872
148400.000            -8.2161521609
148600.000            0.4983278299
148800.000            5.5100314819
149000.000            8.3075902110
149200.000            10.8614400654
149400.000            7.6786736835
149600.000            2.8614944711
149800.000            -0.1465680296
150000.000            0.5499753410
150200.000            0.7141783759
150400.000            1.2810272834
150600.000            1.8108174743
150800.000            2.2456348785
151000.000            2.5383636120
151200.000            -5.8287102037
151400.000            -11.0421775111
151600.000            5.7519866303
151800.000            0.3803367982
152000.000            1.4281798598
152200.000            7.5220897208
152400.000            3.9659250261
152600.000            5.6112221879
152800.000            4.3487943317
153000.000            0.5934606246
153200.000            -0.8194566309
153400.000            -3.9217850889
153600.000            -5.5602632488
153800.000            -4.7558491718
154000.000            16.2393903920
154200.000            14.7112496133
154400.000            12.0180397184
154600.000            -2.1638701290
154800.000            -5.3643550781
155000.000            -5.9992672626
155200.000            -3.8168444644
155400.000            -2.7538091401
155600.000            -3.2848054871
155800.000            -3.7862819323
156000.000            -8.1832298683
156200.000            -5.4544172318
156400.000            6.5382285958
156600.000            6.5989258817
156800.000            5.1829689142
157000.000            5.7985183915
157200.000            6.3953396716
157400.000            0.5671498883
157600.000            -5.7677419820
157800.000            5.0677552347
158000.000            7.8253196185
158200.000            -3.4817616369
158400.000            15.3842383752
158600.000            2.9428519718
158800.000            -10.8855079785
159000.000            -7.4604228206
159200.000            -3.9399001775
159400.000            -3.3124593364
159600.000            -4.8259497951
159800.000            -1.9624146094
160000.000            7.6716728441
160200.000            15.0909179226
160400.000            -0.5219117334
160600.000            3.4288742737
160800.000            -2.2940594186
161000.000            -7.5138342120
161200.000            -8.0366409799
161400.000            -8.4844779007
161600.000            -13.0611723201
161800.000            -8.4505005425
162000.000            0.7566189115
162200.000            10.9376361179
162400.000            4.1811174678
162600.000            -0.5722137904
162800.000            0.2168243640
163000.000            1.0379804872
163200.000            2.6635277662
163400.000            7.6853180113
163600.000            8.0087661254
163800.000            10.7551306427
164000.000            11.3058978350
164200.000            9.5413269482
164400.000            5.8429256649
164600.000            6.1071094124
164800.000            4.2694009062
165000.000            6.2462626738
165200.000            2.4369982437
165400.000            3.2022235599
165600.000            4.3825756559
165800.000            5.9353190321
166000.000            1.2078321786
166200.000            7.4567014491
166400.000            17.6652711078
166600.000            15.7163412057
166800.000            4.3467233207
167000.000            1.2578505188
167200.000            1.4459384960
167400.000            3.1266174772
167600.000            3.4727326130
167800.000            4.2156473478
168000.000            2.3067554893
168200.000            2.2537790100
168400.000            1.7333034556
168600.000            0.8736361470
168800.000            1.3949283158
169000.000            4.4647173636
169200.000            4.5253184353
169400.000            7.2884399525
169600.000            11.1912901482
169800.000            18.2694781555
170000.000            16.5319123701
170200.000            10.3673636731
170400.000            18.1899742304
170600.000            -1.1326709941
170800.000            -2.6160032755
171000.000            1.2342838805
171200.000            6.2800547195
171400.000            5.7299433971
171600.000            2.8603431201
171800.000            -4.4669986821
172000.000            -5.9021401247
172200.000            -6.8064260104
172400.000            -4.0128239314
172600.000            5.1228704456
172800.000            4.8702929119
173000.000            3.6715316409
173200.000            -1.2770434442
173400.000            1.1796262640
173600.000            7.2931309383
173800.000            7.3312004116
174000.000            11.8540414767
174200.000            7.7977299377
174400.000            0.9368630760
174600.000            -3.2254876556
174800.000            -3.7571060180
175000.000            -0.6220907714
175200.000            -0.5559245346
175400.000            -2.6217047926
175600.000            -1.8901396093
175800.000            2.4684447847
176000.000            3.6719558256
176200.000            4.1811923222
176400.000            1.3993372293
176600.000            3.0390825946
176800.000            -1.2058667690
177000.000            0.5696640725
177200.000            4.0168982210
177400.000            6.9207628148
177600.000            5.7245466582
177800.000            4.0436894510
178000.000            -10.4963436637
178200.000            -8.5233886631
178400.000            -1.9969222164
178600.000            5.2204110468
178800.000            9.4369566355
179000.000            9.0189764345
179200.000            1.6780251638
179400.000            -3.8833448839
179600.000            -10.5677489285
179800.000            -11.9831070372
180000.000            -8.8956712167
180200.000            10.3577820977
180400.000            13.5554198522
180600.000            13.8635688628
180800.000            4.3561408901
181000.000            7.8189319411
181200.000            3.7544112125
181400.000            3.5380139490
181600.000            12.5614782016
181800.000            9.5054532353
182000.000            3.4412682465
182200.000            -11.3720845812
182400.000            -14.0573097904
182600.000            -12.6277504584
182800.000            -12.7829086119
183000.000            -16.1119787678
183200.000            -18.6262762931
183400.000            -0.0011685784
183600.000            -1.3364811328
183800.000            -0.0478939990
184000.000            1.2703688022
184200.000            1.1778912172
184400.000            9.2717607117
184600.000            0.0955401217
184800.000            -5.4263285000
185000.000            5.7882096854
185200.000            4.6378337453
185400.000            1.5834774573
185600.000            -2.0761035554
185800.000            8.3667619451
186000.000            4.8686817309
186200.000            0.5274005420
186400.000            1.8092428280
186600.000            6.3289462056
186800.000            5.4131538902
187000.000            7.4669673465
187200.000            6.7540840352
187400.000            4.1828391485
187600.000            -8.9285364627
187800.000            -4.9745776547
188000.000            0.5154314205
188200.000            5.9860854656
188400.000            9.8892279510
188600.000            9.6022381292
188800.000            7.1098270479
189000.000            2.5582289044
189200.000            -0.8097360800
189400.000            8.9945520691
189600.000            5.9056048754
189800.000            2.1873124568
190000.000            3.6365811400
190200.000            2.3096766429
190400.000            2.1769716694
190600.000            1.9234789292
190800.000            1.5743584278
191000.000            1.1644884743
191200.000            -5.6617462504
191400.000            -9.7919867436
191600.000            0.8325943680
191800.000            -1.2762997866
192000.000            0.6886290657
192200.000            1.2232181506
192400.000            -0.3455981774
192600.000            6.3799764055
192800.000            4.4331923984
193000.000            0.3257146342
193200.000            -8.6759517893
193400.000            -11.6281910223
193600.000            -13.9356015216
193800.000            -12.2773115342
194000.000            -1.2110188953
194200.000            -4.8850359237
194400.000            -4.8743493758
194600.000            -7.7098564106
194800.000            -2.6925628785
195000.000            3.1971939652
195200.000            8.1937667074
195400.000            5.4076145645
195600.000            5.0067656235
195800.000            4.5844223895
196000.000            -1.8328624865
196200.000            -3.5370729055
196400.000            13.4991283784
196600.000            10.3541034815
196800.000            5.6823208894
197000.000            7.8739544542
197200.000            2.6733000029
197400.000            0.4318073344
197600.000            -1.7998938806
197800.000            4.4840800471
198000.000            8.6179920286
198200.000            -7.1522025314
198400.000            13.0373325934
198600.000            2.9844058183
198800.000            -8.4453390705
199000.000            -6.6129987798
199200.000            -2.2568427445
199400.000            -1.7414297615
199600.000            -3.6973283565
199800.000            -1.1460741817
200000.000            8.7656218099
200200.000            14.4835740828
200400.000            -2.0909927180
200600.000            4.7644183717
200800.000            -2.6439975424
201000.000            -9.3255998340
201200.000            -11.7505266851
201400.000            -8.6553486566
201600.000            -13.2337540589
201800.000            -12.8234590193
202000.000            -5.5664014214
202200.000            1.2320890037
202400.000            2.2648995390
202600.000            -0.5173259838
