
# Writing all output to stdout
# Analysing free energies contained in file(s) "['lambda-0.0000/gradients.s3', 'lambda-0.0625/gradients.s3', 'lambda-0.1250/gradients.s3', 'lambda-0.1875/gradients.s3', 'lambda-0.2500/gradients.s3', 'lambda-0.3125/gradients.s3', 'lambda-0.3750/gradients.s3', 'lambda-0.4375/gradients.s3', 'lambda-0.5000/gradients.s3', 'lambda-0.5625/gradients.s3', 'lambda-0.6250/gradients.s3', 'lambda-0.6875/gradients.s3', 'lambda-0.7500/gradients.s3', 'lambda-0.8125/gradients.s3', 'lambda-0.8750/gradients.s3', 'lambda-0.9375/gradients.s3', 'lambda-1.0000/gradients.s3']"
# Processing object TI( nLambdaValues() == 17, nIterations() == 1, nSamples() == 170000 )
# Averaging over iterations 0 to 0
# Convergence
# Iteration 
# TI 
# PMFs
# TI
# Lambda  PMF  Maximum  Minimum 
0.6300000000000003  -0.6293062049539935  -0.5637812088686043  -0.6948312010393827
0.6400000000000003  -0.5818194829042667  -0.5158710218127571  -0.6477679439957762
0.6500000000000004  -0.5345587532112295  -0.4681891074167335  -0.6009283990057255
0.6600000000000004  -0.48747596138991645  -0.42068743348860105  -0.5542644892912318
0.6700000000000004  -0.4405316312033949  -0.3733263980236985  -0.5077368643830913
0.6800000000000004  -0.3936967093062491  -0.32607667571750953  -0.4613167428949887
0.6900000000000004  -0.3469540889564864  -0.2789207511184064  -0.41498742679456635
0.7000000000000004  -0.3002997219900432  -0.23185404756613837  -0.368745396413948
0.7100000000000004  -0.253743229161262  -0.18488556172012105  -0.322600896602403
0.7200000000000004  -0.20730792250668229  -0.13803791677508181  -0.27657792823828276
