# lambda_val.val 0.25000
    1        -0.9925481146
    2        -1.3564265471
    3        -1.1774317897
    4        -0.9937027472
    5        -0.4224319836
    6        -1.1386129180
    7        -1.1880984898
    8        -0.8877181982
    9        -0.9981856925
   10        -1.7380843584
   11        -0.9993509960
   12        -1.3367349586
   13        -1.0937164952
   14        -0.6039974775
   15        -0.3836954528
   16        -1.0602754281
   17        -0.9159461750
   18        -1.2348236701
   19        -0.7118375981
   20        -0.7836340559
   21        -1.4096875764
   22        -0.8622305815
   23        -1.1880601254
   24        -1.1443674509
   25        -1.2638957556
   26        -0.2055020609
   27        -0.9944512936
   28        -0.8557293294
   29        -1.1643961340
   30        -1.1558471061
   31        -1.4114700934
   32        -1.0184175731
   33        -1.0434847445
   34        -1.1747524109
   35        -0.6209189434
   36        -1.2222458677
   37        -1.5334938579
   38        -0.3146156711
   39        -1.3173390872
   40        -1.1652520341
   41        -1.1832989639
   42        -0.9832130359
   43        -1.2212769349
   44        -1.2439319819
   45        -1.1280560704
   46        -0.9242969483
   47        -1.0644158699
   48        -0.9275068021
   49        -1.0786950659
   50        -1.3875023877
   51        -0.9018668840
   52        -0.6402373455
   53        -0.8290209229
   54        -1.1042571873
   55        -0.7595100107
   56        -0.9109590215
   57        -0.6676770648
   58        -1.2311699894
   59        -1.2281844019
   60        -0.6336422221
   61        -0.7007949027
   62        -1.3085878130
   63        -1.5004955011
   64        -0.9344070731
   65        -0.5172460735
   66        -1.7155739887
   67        -1.3565113406
   68        -1.2756573585
   69        -0.8546718680
   70        -1.2542325364
   71        -1.4676165431
   72        -0.6951569994
   73        -1.1744877317
   74        -1.2097315314
   75        -1.0534770369
   76        -1.0475504542
   77        -1.1028420127
   78        -0.9690619649
   79        -1.0214049145
   80        -0.9217215260
   81        -0.4186321662
   82        -1.2600683945
   83        -1.3919393887
   84        -1.3271520518
   85        -0.6227757257
   86        -1.4170651229
   87        -0.8945947753
   88        -1.9370734951
   89        -1.6389162867
   90        -1.0250650982
   91        -0.6427338636
   92        -1.3123241837
   93        -0.8824116774
   94        -0.9567345325
   95        -0.6855070311
   96        -1.1988715602
   97        -0.6383140561
   98        -0.6228409110
   99        -1.4082334188
  100        -0.9411675722
